,i,r̄,Mfac,rFac,f1,f2,f3,f4,pa,Sα,phaseAmplitude,t_char,rBLR,FHWM
40397,2,1,3,3,2,1,5,4,2,2,1,1,1,1
114547,5,4,5,3,3,1,1,4,2,2,1,2,3,1
21990,5,1,1,1,5,3,3,5,3,1,1,1,1,3
106996,5,1,1,5,3,2,3,5,2,5,1,1,1,1
141035,5,3,3,3,4,2,1,3,4,2,2,1,2,1
55380,3,2,2,5,3,5,5,4,4,2,1,1,1,1
138730,4,5,3,5,5,5,5,4,2,4,2,2,3,1
102539,2,2,5,3,3,4,2,1,5,3,1,1,2,1
44690,5,1,5,3,1,4,5,4,3,2,1,1,1,1
117554,1,1,4,3,3,4,1,1,5,2,1,1,1,1
124029,3,2,2,4,5,5,4,1,2,5,1,1,1,1
127992,4,1,2,1,3,2,1,1,5,2,1,1,1,1
102960,2,4,4,5,2,1,4,3,4,5,3,2,3,1
28022,5,3,3,1,5,1,3,1,1,1,1,1,2,1
98624,4,5,4,3,3,3,1,2,1,5,3,2,3,1
5204,1,3,1,3,3,5,3,5,3,1,1,1,1,1
68385,2,2,2,1,1,4,3,3,2,4,1,1,1,1
58977,5,5,2,2,2,2,2,3,1,5,2,2,2,1
73042,2,4,4,3,5,3,4,3,3,1,2,2,3,1
56897,1,5,4,5,1,3,3,2,1,1,3,3,4,1
65654,3,3,1,4,2,5,1,1,1,2,2,1,1,1
83591,5,5,2,5,1,4,3,2,1,2,3,1,2,1
114533,2,5,4,4,1,1,1,4,1,4,3,3,4,1
29647,5,3,5,1,5,3,3,3,3,5,1,2,3,1
84637,1,1,5,3,2,5,1,4,2,1,1,1,1,1
90224,5,3,5,1,3,4,1,1,5,1,1,2,3,1
70125,2,1,2,2,5,2,1,2,3,4,1,1,1,1
64146,4,2,1,5,3,3,3,3,1,3,2,1,1,1
88223,2,4,1,5,4,1,3,5,3,3,3,1,1,1
129792,5,4,4,2,1,1,3,2,4,3,2,3,3,1
113814,3,5,3,3,2,4,5,4,1,5,3,3,3,1
7618,3,1,1,1,3,1,5,5,5,5,1,1,1,3
94246,4,2,5,2,1,5,3,2,5,1,1,2,2,1
141714,2,3,4,1,4,5,1,2,4,5,2,1,2,1
838,1,1,1,3,3,5,5,1,5,5,1,1,1,1
3436,1,1,5,1,3,5,5,1,5,3,1,1,1,1
48844,5,3,5,5,5,1,2,4,1,4,2,2,2,1
73969,4,1,3,3,4,3,1,4,1,3,1,1,1,1
46253,2,5,3,3,5,4,2,3,5,1,1,2,2,1
93386,3,1,3,5,5,4,1,4,5,4,1,1,1,1
110274,5,2,3,3,3,4,3,5,4,5,1,1,1,1
104604,5,2,5,2,5,2,3,2,1,5,1,1,2,1
31638,5,5,1,3,3,5,5,1,5,3,2,1,1,1
38556,2,3,3,4,5,4,4,5,4,3,1,1,1,1
101662,1,2,2,3,2,3,2,4,3,1,1,1,1,1
124760,5,4,5,3,4,4,4,5,4,1,1,2,3,1
105334,4,5,5,3,4,2,5,3,1,2,2,4,5,1
30717,5,3,5,5,5,3,5,5,5,1,1,2,3,1
56138,3,5,1,1,2,5,4,5,3,1,2,1,1,1
53059,3,2,5,5,3,3,2,3,1,4,2,1,2,1
116939,5,3,3,3,4,2,5,5,3,5,1,2,2,1
117285,1,1,5,4,4,5,5,3,4,2,1,1,1,1
38548,3,2,3,1,2,2,2,3,5,4,1,1,1,1
36123,1,1,4,1,2,2,3,2,3,3,1,1,1,1
32818,5,5,3,1,5,5,1,1,3,5,2,2,3,1
7326,1,3,5,5,5,1,1,5,5,1,1,2,3,1
83034,2,4,2,3,3,2,2,4,4,3,2,2,2,1
26693,5,3,1,3,1,3,3,5,5,5,1,1,1,1
109726,4,3,5,2,1,2,2,3,2,2,1,2,2,1
63459,3,3,2,3,5,5,2,3,4,3,2,1,1,1
7860,3,1,1,1,5,5,1,1,3,1,1,1,1,2
94142,5,1,5,4,1,2,3,2,4,4,1,1,1,1
27190,5,3,1,5,1,3,1,1,1,1,2,1,1,1
24534,5,1,3,5,5,5,1,3,3,3,1,1,1,5
3866,1,1,5,3,3,3,3,3,3,5,1,1,1,1
121517,5,1,3,1,2,2,4,5,5,4,1,1,1,1
92175,5,1,2,4,5,5,1,1,5,5,1,1,1,5
72469,2,4,2,2,1,3,3,2,2,2,2,1,2,1
82081,2,4,4,1,2,4,3,4,2,3,2,2,3,1
37277,3,4,5,3,1,3,1,3,3,1,1,2,3,1
5358,1,3,1,5,1,5,1,3,3,1,1,1,1,1
80926,3,2,1,3,3,1,2,2,5,5,1,1,1,1
18654,3,5,3,1,3,3,3,1,3,5,2,3,3,1
133789,1,3,3,5,1,4,4,3,3,2,2,1,2,1
42562,3,2,4,2,5,1,4,2,2,1,1,2,2,1
59897,5,5,5,5,1,4,5,4,1,2,3,3,5,1
59189,1,1,3,5,1,3,1,3,5,1,1,1,1,1
60471,3,5,5,3,4,4,2,1,2,5,2,3,5,1
115402,5,5,2,2,1,3,1,5,4,4,3,1,2,1
69613,1,3,2,5,5,3,4,1,3,5,1,1,1,1
99323,2,1,5,4,4,3,1,4,3,3,1,1,1,1
8127,3,1,1,3,3,1,3,5,5,5,1,1,1,3
47162,5,5,5,2,1,2,3,3,3,4,2,3,4,1
30031,5,3,5,3,3,5,1,1,5,3,1,2,3,1
140904,3,2,2,4,2,5,4,2,2,5,1,1,1,1
30388,5,3,5,5,1,5,1,5,5,5,2,2,3,1
681,1,1,1,3,3,1,1,3,1,5,1,1,1,1
126329,1,3,5,4,1,2,3,5,1,5,2,2,3,1
86286,4,3,1,2,2,3,1,2,2,1,2,1,1,1
55931,4,1,4,4,5,2,2,1,3,3,1,1,1,1
122577,2,2,4,1,1,4,5,4,1,4,1,1,2,1
122285,2,1,5,1,3,4,5,2,4,5,1,1,1,1
44675,4,4,2,4,2,3,5,4,5,3,2,2,2,1
19371,3,5,3,3,5,3,3,5,1,3,2,2,3,1
77330,2,5,4,1,2,3,4,4,5,1,2,3,4,1
85962,1,3,2,5,5,5,3,3,2,1,1,1,1,1
95057,2,5,5,3,2,2,3,1,4,4,3,4,5,1
69896,4,2,5,1,1,5,4,5,5,4,1,2,2,1
61063,2,4,5,3,2,4,5,2,1,2,2,3,4,1
63355,5,1,2,3,3,4,1,3,1,4,1,1,1,2
119345,2,2,5,1,2,2,4,4,1,5,2,2,2,1
45925,1,2,1,1,4,2,2,3,1,1,1,1,1,1
33818,5,5,3,5,5,3,3,3,1,1,2,2,3,1
107247,4,4,4,1,4,3,2,5,1,5,2,2,3,1
28586,5,3,3,3,5,3,1,5,5,3,1,1,2,1
40152,2,1,4,2,4,1,3,4,2,2,1,1,1,1
110351,5,3,3,4,3,5,5,2,5,5,1,2,2,1
131250,2,5,1,2,4,2,1,1,2,1,2,1,1,1
51153,3,3,1,5,4,5,5,5,5,2,1,1,1,1
23289,5,1,3,1,3,1,5,3,3,3,1,1,1,3
41979,2,1,4,2,2,1,3,4,2,2,1,1,1,1
2607,1,1,3,5,1,1,1,5,5,3,1,1,1,1
90142,4,2,5,3,4,4,1,4,5,3,1,1,2,1
87863,4,5,5,2,4,5,3,4,1,5,2,3,5,1
96038,1,1,3,3,4,5,4,3,2,3,1,1,1,1
100303,4,1,2,3,1,5,2,2,5,4,1,1,1,1
102884,4,5,2,2,4,4,4,1,4,1,2,2,2,1
120631,3,3,3,4,5,5,3,3,1,5,2,1,2,1
122881,3,3,4,1,2,1,5,2,5,1,1,2,2,1
3022,1,1,3,5,5,3,3,3,3,5,1,1,1,1
88274,5,2,4,2,3,4,1,1,2,1,1,1,2,1
104866,1,1,2,2,3,3,1,5,4,1,1,1,1,1
44299,2,3,5,1,1,4,2,1,4,3,2,2,3,1
47152,3,5,2,1,5,1,2,3,2,4,2,1,2,1
30179,5,3,5,3,5,3,5,1,5,1,1,2,3,1
116296,3,3,5,5,3,1,2,4,5,2,1,2,2,1
100648,4,2,2,4,2,5,4,4,4,3,2,1,1,1
122141,3,3,1,3,5,5,3,4,1,4,2,1,1,1
62621,1,2,1,1,4,1,3,4,5,4,1,1,1,1
143266,4,2,4,4,3,5,5,3,2,5,1,1,2,1
59511,4,1,2,3,2,2,2,3,5,5,1,1,1,2
92703,5,5,3,2,3,2,5,1,4,4,3,2,3,1
78175,4,2,2,2,1,1,2,5,3,2,1,1,1,1
69041,4,4,2,1,2,4,2,2,2,5,2,1,2,1
80822,3,1,5,4,5,5,2,5,2,1,1,1,1,2
121008,3,3,2,4,5,5,1,3,3,1,1,1,1,1
57245,3,3,4,1,4,4,2,1,3,2,1,2,2,1
100020,5,1,5,5,1,2,2,4,1,1,1,1,1,1
125135,3,4,2,4,3,4,2,3,2,4,1,1,1,1
53001,4,5,3,5,2,5,5,5,4,3,3,3,3,1
129034,1,1,3,5,3,4,5,2,3,2,1,1,1,1
114908,1,4,3,5,2,4,5,3,3,1,2,1,2,1
128396,5,2,5,1,3,5,3,5,1,3,1,2,2,1
63513,2,1,4,5,4,5,5,5,2,1,1,1,1,1
134932,4,3,2,1,4,2,2,1,5,3,1,1,1,1
5978,1,3,3,3,1,3,5,5,1,3,1,1,2,1
91658,4,5,5,3,3,4,3,4,5,1,1,3,4,1
5716,1,3,3,1,3,3,1,5,5,1,1,1,2,1
140317,3,5,4,3,4,5,4,1,1,3,2,3,4,1
85727,4,1,3,2,3,2,5,5,1,3,1,1,1,1
19635,3,5,3,5,3,1,3,1,5,1,2,3,3,1
31445,5,5,1,3,1,5,3,3,1,1,2,1,1,1
23165,5,1,3,1,1,3,3,5,5,5,1,1,1,2
132959,4,3,3,4,3,5,1,2,1,1,1,2,2,1
17908,3,5,1,5,1,1,3,5,1,1,3,1,1,1
47956,3,3,2,3,5,3,4,5,1,2,2,1,1,1
26324,5,3,1,1,3,3,1,1,5,1,1,1,1,1
33276,5,5,3,3,5,3,1,1,3,5,2,2,3,1
119790,4,1,5,1,2,4,2,4,3,3,1,1,1,1
121594,2,1,2,5,5,3,1,4,5,5,1,1,1,1
7503,3,1,1,1,1,3,5,5,3,1,1,1,1,3
89250,3,5,3,4,3,4,2,5,5,3,2,2,3,1
57304,5,1,1,1,4,3,1,1,2,5,1,1,1,1
97494,2,4,5,4,4,5,5,3,4,5,2,3,4,1
81934,5,5,5,1,4,1,1,5,4,1,2,3,4,1
141477,2,1,1,3,3,3,1,1,4,5,1,1,1,1
40727,5,1,4,4,4,3,3,2,1,5,1,1,1,1
94512,3,5,3,2,2,4,5,3,5,4,2,2,2,1
5926,1,3,3,3,1,1,5,5,1,3,1,1,2,1
89491,2,3,3,2,1,4,1,2,1,2,2,2,2,1
7857,3,1,1,1,5,3,5,5,5,3,1,1,1,3
82792,5,5,5,1,5,3,4,5,4,4,1,3,4,1
26828,5,3,1,3,3,1,5,3,3,1,1,1,1,1
116280,3,5,2,4,3,4,3,5,3,2,2,2,2,1
68105,4,2,5,3,3,1,5,5,4,2,1,1,2,1
59690,2,3,3,5,2,1,1,4,2,5,2,1,2,1
131369,4,1,4,2,2,2,3,1,2,5,1,1,1,1
36218,3,1,1,2,4,2,4,4,3,2,1,1,1,1
44730,5,5,3,5,5,5,3,5,1,3,2,2,3,1
25428,5,1,5,3,5,1,1,3,1,1,1,1,1,3
129772,3,4,5,4,3,2,5,1,3,2,1,3,3,1
84077,2,5,1,5,4,1,1,1,5,3,2,1,1,1
126445,4,1,4,5,4,2,4,4,3,3,1,1,1,1
2973,1,1,3,5,5,1,3,5,5,3,1,1,1,1
73714,3,2,2,1,3,3,3,2,4,3,2,1,1,1
90871,4,4,4,2,1,3,2,4,1,2,2,2,3,1
111559,2,3,5,2,4,1,5,1,3,5,1,2,2,1
28956,5,3,3,5,3,3,3,3,3,1,1,1,2,1
4769,1,3,1,1,1,5,5,3,5,5,1,1,1,1
94397,2,5,2,2,5,3,3,5,2,3,1,1,2,1
120574,4,4,2,5,4,5,5,4,2,5,1,2,2,1
31754,5,5,1,3,5,3,5,3,3,1,2,1,1,1
116172,3,1,1,1,3,3,5,4,1,5,1,1,1,2
83633,4,1,4,1,5,4,1,5,5,1,1,1,1,1
69286,1,1,1,1,1,1,3,4,2,5,1,1,1,1
38339,1,2,4,2,5,5,2,2,1,2,1,1,1,1
34260,5,5,5,1,5,1,1,1,3,1,2,4,5,1
131734,3,4,5,2,5,5,3,4,3,2,1,3,4,1
9592,3,1,3,3,1,5,1,5,3,3,1,1,1,5
123205,3,4,5,2,3,1,2,5,1,2,3,3,4,1
28187,5,3,3,3,1,1,3,3,3,3,2,1,2,1
1491,1,1,1,5,5,5,1,5,5,3,1,1,1,1
107246,2,1,4,4,3,2,3,5,5,1,1,1,1,1
20400,3,5,5,1,5,3,1,3,5,3,2,4,5,1
27908,5,3,3,1,3,3,3,1,3,3,1,1,2,1
87391,3,1,2,3,5,4,3,1,3,3,1,1,1,1
51679,3,2,2,4,1,4,3,5,3,5,1,1,1,1
84113,4,1,5,4,4,2,5,5,2,4,1,1,1,1
123049,2,1,4,4,4,5,1,4,2,4,1,1,1,1
8212,3,1,1,3,3,5,1,5,3,1,1,1,1,3
315,1,1,1,1,3,5,5,3,3,5,1,1,1,1
79722,2,4,4,4,4,5,2,3,1,4,2,2,3,1
6659,1,3,5,1,3,3,3,3,3,3,1,2,3,1
126577,4,5,4,5,5,5,2,5,5,1,1,3,4,1
126670,3,3,2,4,3,5,2,1,3,2,2,1,1,1
80664,5,1,1,4,1,5,3,1,1,5,1,1,1,1
127822,2,4,1,3,5,1,3,2,2,4,1,1,1,1
6635,1,3,5,1,3,1,5,5,1,3,1,2,3,1
114609,4,1,4,4,1,1,1,2,1,4,1,1,1,1
93784,1,5,4,4,4,5,2,3,1,3,3,3,4,1
130414,1,1,5,1,1,4,1,2,3,3,1,1,1,1
100295,4,3,1,4,1,5,3,4,5,2,1,1,1,1
87894,5,1,4,5,1,1,5,1,1,4,1,1,1,1
129987,2,5,2,1,3,4,3,1,1,3,3,1,2,1
74096,5,3,5,4,2,4,4,3,1,1,2,2,3,1
41870,2,1,2,4,4,5,4,2,3,3,1,1,1,1
6496,1,3,5,1,1,1,3,5,1,5,1,2,3,1
10696,3,1,5,1,1,5,5,3,3,3,1,1,1,2
54982,4,1,1,3,5,2,5,3,5,5,1,1,1,1
3206,1,1,5,1,1,3,5,3,3,5,1,1,1,1
3789,1,1,5,3,3,1,1,1,5,3,1,1,1,1
66090,2,4,5,1,5,1,2,5,4,2,2,3,4,1
8472,3,1,1,5,1,1,5,1,5,1,1,1,1,3
60985,4,3,5,4,3,5,5,1,3,4,2,3,3,1
125456,4,4,4,4,2,5,5,4,2,4,2,3,3,1
69265,4,3,3,4,3,4,3,2,2,3,1,1,2,1
3558,1,1,5,1,5,3,5,5,5,5,1,1,1,1
15013,3,3,3,5,3,3,3,3,5,1,1,2,2,1
98946,4,5,4,5,5,1,5,5,4,5,2,3,4,1
44939,2,4,4,4,2,2,4,1,5,1,1,2,3,1
85252,3,4,1,1,4,4,4,1,4,4,2,1,1,1
141968,5,3,2,4,3,5,3,2,1,2,2,1,1,1
7882,3,1,1,1,5,5,3,1,3,1,1,1,1,2
110794,3,3,2,3,3,3,1,3,3,3,2,1,1,1
8216,3,1,1,3,3,5,1,5,5,5,1,1,1,3
41080,2,1,3,2,5,1,3,3,4,5,1,1,1,1
125132,3,1,4,4,5,2,2,4,3,1,1,1,1,1
99659,4,2,5,5,2,1,4,4,4,5,1,1,1,1
64391,5,2,3,2,5,3,4,4,2,2,1,1,1,1
25585,5,1,5,3,5,5,5,3,3,1,1,1,1,3
98248,5,2,3,4,4,2,4,4,1,1,1,1,1,1
68673,5,4,5,4,3,4,4,2,2,2,2,2,4,1
115568,3,4,2,4,2,4,4,2,4,4,2,1,1,1
67073,2,5,3,5,5,1,4,4,4,5,2,2,3,1
20959,3,5,5,3,5,3,5,1,3,3,2,5,5,1
136941,4,4,3,5,3,5,5,4,3,3,1,2,2,1
110863,5,5,2,5,3,3,4,2,4,2,2,1,2,1
138692,1,1,2,1,4,3,2,4,1,4,1,1,1,1
36765,2,1,2,4,1,1,4,5,1,2,1,1,1,1
29618,5,3,5,1,5,3,1,1,1,5,1,2,3,1
73039,5,2,3,2,5,4,5,3,3,3,1,1,2,1
80390,2,4,3,4,5,3,5,1,3,1,2,2,2,1
54838,2,5,4,4,5,4,3,5,1,5,2,3,4,1
138337,4,1,2,1,5,3,3,2,4,1,1,1,1,1
28991,5,3,3,5,3,5,1,3,3,3,1,1,2,1
4583,1,1,5,5,5,5,1,1,3,3,1,1,1,1
57180,2,4,1,3,3,3,4,3,1,2,3,1,1,1
107904,2,4,4,1,4,5,5,3,4,5,2,3,3,1
3616,1,1,5,3,1,1,1,3,1,3,1,1,1,1
87945,5,4,1,2,3,3,2,2,1,1,2,1,1,1
87979,4,5,1,1,2,1,1,5,3,4,2,1,1,1
14241,3,3,3,3,1,1,3,5,5,5,2,2,2,1
108464,4,1,4,5,2,3,5,3,3,3,1,1,1,3
69422,2,5,3,5,1,4,4,4,1,2,3,2,3,1
8428,3,1,1,3,5,5,5,3,5,3,1,1,1,5
79535,5,1,5,4,5,1,3,4,3,2,1,1,1,1
86070,5,4,4,3,5,4,3,5,5,1,1,2,3,1
98993,4,4,3,3,2,4,4,4,1,5,2,2,2,1
15338,3,3,5,1,1,3,1,1,3,3,2,2,3,1
41637,2,5,4,4,5,3,1,1,5,2,1,3,4,1
60301,3,2,2,4,1,3,1,5,5,1,1,1,1,1
62782,1,2,1,4,3,2,2,2,3,2,1,1,1,1
19663,3,5,3,5,3,1,5,3,5,5,2,3,3,1
59763,5,4,5,3,3,5,3,4,2,4,2,3,4,1
23122,5,1,3,1,1,1,5,5,3,1,1,1,1,4
78859,3,3,5,4,5,3,2,2,4,2,2,2,3,1
84765,4,3,4,1,5,5,1,2,5,2,1,2,2,1
64038,4,4,4,5,2,5,5,3,5,1,1,2,3,1
53864,2,5,1,1,4,1,5,1,1,5,2,1,1,1
55556,2,3,2,5,5,4,3,2,2,1,1,1,1,1
110004,3,5,4,2,1,5,4,1,1,2,2,3,4,1
129498,2,3,4,3,5,5,2,5,4,3,3,2,3,1
112988,2,5,1,3,4,3,3,3,2,4,2,1,1,1
119498,2,5,2,2,5,3,1,1,4,5,2,1,2,1
134178,1,2,4,5,3,4,1,1,1,3,1,1,2,1
25814,5,1,5,5,3,3,1,3,5,5,1,1,1,3
62579,3,2,3,4,5,3,3,2,5,2,1,1,1,1
73538,3,3,1,1,4,1,3,5,1,5,2,1,1,1
87708,1,5,3,5,1,1,5,5,4,5,2,2,3,1
117590,5,1,1,1,3,4,2,3,1,4,1,1,1,1
67813,4,5,1,2,2,4,2,2,2,4,1,1,1,1
24454,5,1,3,5,5,1,5,3,3,3,1,1,1,5
72715,3,3,3,3,5,2,1,2,2,3,1,1,2,1
37855,3,4,4,3,4,3,5,3,4,1,2,3,3,1
107764,2,2,3,2,5,1,1,4,5,2,1,1,1,1
75396,1,2,1,1,4,4,3,1,5,4,1,1,1,1
66996,3,3,1,5,3,2,5,3,3,3,2,1,1,1
10344,3,1,3,5,3,5,5,3,1,1,1,1,1,3
133788,1,1,2,5,1,1,3,2,3,2,1,1,1,1
17903,3,5,1,5,1,1,3,3,3,1,3,1,1,1
100781,5,2,3,4,4,3,5,2,2,5,1,1,1,1
16228,3,3,5,3,5,3,1,1,5,1,1,2,3,1
74084,3,2,4,4,5,3,5,3,5,1,1,1,2,1
129596,3,1,3,5,3,2,4,2,1,5,1,1,1,2
108726,3,4,2,4,3,5,4,4,4,4,3,1,1,1
57590,2,5,5,5,1,2,5,1,4,2,2,3,4,1
69254,3,3,3,4,4,1,3,5,1,5,2,2,2,1
130378,5,2,1,4,2,4,2,4,3,4,2,1,1,1
100419,3,5,2,4,3,5,4,2,5,3,2,2,2,1
87935,1,2,5,5,1,3,2,1,4,4,1,1,2,1
88982,2,5,5,1,1,2,1,2,3,3,3,3,4,1
142392,4,2,5,1,5,2,1,2,2,4,1,1,2,1
137463,5,3,5,1,5,4,1,4,2,3,1,2,3,1
132927,4,3,3,1,2,5,5,4,5,4,1,1,1,1
288,1,1,1,1,3,5,3,1,3,3,1,1,1,1
32692,5,5,3,1,3,5,5,3,1,5,2,2,3,1
81285,5,3,4,4,1,2,2,3,2,5,1,1,2,1
102146,2,2,5,4,2,5,4,4,1,1,1,1,2,1
44410,5,4,1,5,3,2,4,3,4,4,2,1,1,1
141032,3,4,3,2,3,1,5,2,4,3,2,2,2,1
100014,2,3,3,3,2,4,5,1,3,1,1,1,1,1
86347,4,2,4,2,5,1,3,1,5,1,1,1,2,1
92237,5,2,3,5,5,4,1,3,3,3,1,1,1,1
36825,3,3,3,2,3,2,2,4,5,1,1,2,2,1
33135,5,5,3,3,3,3,3,5,3,1,2,2,3,1
47998,3,5,5,1,1,2,5,4,3,1,2,4,5,1
64737,3,4,4,2,4,2,2,1,5,2,1,2,3,1
44632,3,2,4,2,1,2,3,3,5,2,1,1,1,1
43376,3,2,3,4,2,3,1,2,5,4,1,1,1,1
111586,1,1,2,3,4,1,2,4,3,2,1,1,1,1
133772,4,3,3,1,5,2,5,2,2,1,1,1,2,1
38227,3,2,2,1,1,2,2,5,3,4,1,1,1,1
97130,2,4,1,4,5,3,5,3,4,5,2,1,1,1
86354,3,4,1,4,2,1,3,1,3,2,1,1,1,1
5187,1,3,1,3,3,3,5,5,5,5,1,1,1,1
103958,5,5,2,5,4,3,4,5,3,1,2,2,2,1
64203,1,3,2,4,2,2,5,2,3,4,1,1,2,1
37022,2,1,3,4,4,3,5,4,4,5,1,1,1,1
84583,5,1,2,5,4,1,5,4,1,2,1,1,1,2
102981,3,1,1,1,2,1,2,5,3,4,1,1,1,2
17543,3,5,1,3,3,1,1,3,1,1,2,1,1,1
6920,1,3,5,3,1,5,1,1,3,5,1,2,3,1
119738,3,4,1,4,1,2,4,5,5,1,1,1,1,1
834,1,1,1,3,3,5,5,1,1,5,1,1,1,1
80877,1,3,5,4,5,3,1,5,2,5,1,2,3,1
81554,1,1,5,1,5,3,5,4,3,2,1,1,1,1
48423,5,3,4,1,4,2,3,2,4,5,1,2,2,1
43706,2,3,5,3,3,1,5,5,4,5,2,2,3,1
118979,4,1,2,5,2,2,3,5,4,2,1,1,1,1
45935,3,2,2,1,3,2,3,3,2,5,1,1,1,1
100764,4,3,5,3,3,4,1,4,2,1,1,2,3,1
49523,5,1,5,2,1,1,2,5,2,1,1,1,1,1
48406,4,2,3,5,2,2,3,4,2,4,1,1,1,1
70432,3,5,5,2,2,2,1,1,4,1,2,4,5,1
63340,4,1,3,3,1,3,1,2,3,4,1,1,1,5
40580,2,1,2,4,4,1,3,5,4,2,1,1,1,1
54458,4,4,4,1,3,4,1,5,4,5,2,2,3,1
132799,1,3,4,1,4,1,1,4,5,5,1,1,2,1
85174,5,3,4,2,1,2,3,4,4,1,2,1,2,1
104713,4,1,5,3,1,4,5,5,1,5,1,1,1,1
2232,1,1,3,3,3,1,1,1,3,5,1,1,1,1
15963,3,3,5,3,1,5,3,5,3,5,1,3,3,1
130101,5,1,1,2,4,3,5,2,3,2,1,1,1,2
42816,5,1,2,5,2,3,1,1,4,3,1,1,1,5
33836,5,5,3,5,5,3,5,1,5,3,2,2,3,1
10596,3,1,5,1,1,3,1,5,1,3,1,1,1,3
11093,3,1,5,3,1,1,3,5,5,1,1,1,1,3
41293,4,1,4,2,4,2,2,3,2,5,1,1,1,1
47102,4,4,4,1,2,1,5,5,4,3,2,3,3,1
28188,5,3,3,3,1,1,3,3,3,5,1,1,2,1
132087,3,2,4,4,5,4,5,2,1,1,1,1,1,1
93940,2,5,4,4,1,3,4,2,2,2,1,3,4,1
79209,3,4,5,1,2,3,2,4,4,2,2,3,4,1
69003,5,1,3,2,5,1,4,1,3,4,1,1,1,1
49028,5,3,4,4,4,2,1,3,2,4,1,2,2,1
129593,2,2,3,2,5,3,3,4,5,2,1,1,2,1
92551,1,4,4,4,1,1,2,1,5,1,1,2,3,1
131307,4,5,2,4,1,4,3,3,2,4,3,2,2,1
104329,4,4,5,2,4,5,1,3,5,2,1,3,4,1
112073,2,5,1,1,4,1,4,2,4,4,2,1,1,1
81140,2,2,2,1,3,4,2,3,4,4,2,1,1,1
5925,1,3,3,3,1,1,5,3,5,5,1,1,2,1
109402,1,2,5,2,5,3,2,2,5,4,1,1,2,1
111248,2,1,3,1,5,5,3,1,1,2,1,1,1,1
51817,3,1,1,5,4,1,3,2,4,3,1,1,1,1
64475,4,2,4,1,2,2,5,1,4,3,1,1,2,1
47969,3,2,1,4,2,2,2,5,1,2,1,1,1,1
91664,4,4,4,2,3,1,5,2,5,4,1,3,3,1
39587,5,2,3,3,4,3,2,4,2,4,1,1,2,1
107498,4,1,2,2,4,1,1,2,1,4,1,1,1,1
73570,2,5,4,4,5,1,4,4,2,3,2,3,3,1
108376,5,3,4,3,1,1,2,5,1,3,2,2,2,1
108127,1,3,2,1,3,4,1,3,2,4,1,1,1,1
82407,5,2,5,3,5,3,2,1,2,5,1,1,2,1
54573,2,3,5,5,1,3,4,5,5,3,2,3,3,1
14497,3,3,3,3,3,3,5,3,5,5,2,2,2,1
58564,1,1,4,4,3,4,1,2,2,4,1,1,1,1
30459,5,3,5,5,3,1,3,3,5,1,1,2,3,1
86045,3,1,2,3,3,4,3,4,5,2,1,1,1,1
36351,4,5,1,5,5,4,3,5,3,3,2,1,1,1
82391,2,1,1,3,1,4,4,4,2,3,1,1,1,1
13291,3,3,1,5,1,5,1,3,3,5,1,1,1,1
8504,3,1,1,5,1,3,1,5,3,1,1,1,1,3
51961,3,5,5,2,5,5,3,2,3,2,2,3,4,1
93484,4,1,3,4,2,5,4,1,4,2,1,1,1,1
23662,5,1,3,3,1,3,1,3,3,3,1,1,1,5
112668,2,2,3,3,1,5,2,3,3,2,1,1,1,1
39483,5,2,5,4,5,4,1,4,1,4,1,1,2,1
122248,4,4,2,3,1,2,1,3,2,1,1,1,2,1
97875,2,5,3,1,4,3,5,1,2,1,2,2,3,1
21654,5,1,1,1,1,3,5,5,5,1,1,1,1,2
77877,1,2,3,1,1,4,1,3,5,2,1,1,1,1
58422,1,2,5,5,1,5,1,2,3,4,1,1,2,1
12868,3,3,1,3,3,3,1,1,3,1,1,1,1,1
124154,1,1,2,2,2,5,2,2,2,5,1,1,1,1
140613,2,1,4,5,5,2,1,2,1,1,1,1,1,1
36279,5,3,2,3,1,3,3,2,3,4,2,1,1,1
103969,4,4,3,3,5,2,1,4,2,2,1,1,2,1
52708,4,2,3,5,4,2,3,3,2,2,1,1,1,1
11155,3,1,5,3,1,3,3,5,3,5,1,1,1,4
34721,5,5,5,3,3,3,5,5,3,1,2,4,5,1
95004,2,1,2,1,4,3,2,4,3,4,1,1,1,1
130395,4,2,4,2,3,4,3,1,3,3,1,1,1,1
15154,3,3,3,5,5,1,5,3,5,3,1,2,2,1
90261,4,2,1,2,2,1,1,4,1,4,1,1,1,1
106135,5,3,1,1,1,5,1,3,5,2,1,1,1,1
79671,5,1,2,5,1,1,1,3,4,5,1,1,1,1
17251,3,5,1,1,5,3,1,1,3,5,1,1,1,1
995,1,1,1,3,5,5,3,5,1,1,1,1,1,1
6280,1,3,3,5,1,3,5,5,3,1,1,1,2,1
16343,3,3,5,5,1,1,1,3,1,5,2,2,3,1
129260,3,3,3,2,3,5,2,5,5,5,1,1,1,1
113961,1,2,5,2,5,3,3,3,1,4,1,1,2,1
67762,3,4,1,2,2,1,5,1,5,2,2,1,1,1
469,1,1,1,1,5,5,3,1,5,3,1,1,1,1
136839,2,1,4,3,4,5,4,4,3,1,1,1,1,1
93157,3,4,2,1,1,1,2,1,4,4,2,1,1,1
103918,3,2,2,1,3,5,2,1,5,4,1,1,1,1
114280,5,3,3,2,1,5,1,1,1,3,3,2,2,1
