i,r̄,Mfac,rFac,f1,f2,f3,f4,pa,Sα,singlePeak,doublePeak,rotation,phaseAmplitude,t_char,rBLR,FHWM
45.0,50000.0,0.05,2.0,0.0,1.0,0.5,0.5,360.0,2.0,True,False,cw,3.671694079651353e+16,105.54999609720332,148.68052707707005,1200.0000000000011
45.0,50000.0,0.05,2.0,0.0,1.0,0.5,1.0,180.0,0.0,True,False,ccw,4.100712047817721e+16,111.2316757920881,148.68771220079984,1200.0000000000011
45.0,50000.0,0.05,2.0,0.0,1.0,0.5,1.0,360.0,2.0,True,False,cw,4.075186174844119e+16,111.2271785980608,148.68462027304767,1200.0000000000011
45.0,50000.0,0.05,2.0,0.0,1.0,1.0,0.0,180.0,0.0,True,False,ccw,3.1013143555503816e+16,85.77582142240796,148.69344038674512,899.9999999999675
45.0,50000.0,0.05,2.0,0.0,1.0,1.0,0.5,0.0,2.0,True,False,cw,3.4899932900280096e+16,99.29194817004998,148.68946156414404,899.9999999999675
45.0,50000.0,0.05,2.0,0.0,1.0,1.0,0.5,360.0,0.0,True,False,cw,3.4748212161321668e+16,99.29565810185235,148.6906662340738,899.9999999999675
45.0,50000.0,0.05,2.0,0.0,1.0,1.0,1.0,180.0,0.0,True,False,ccw,4.036203956020742e+16,109.1751333919579,148.6887912253293,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.0,0.0,0.0,0.0,0.0,True,False,cw,2.293660261341772e+16,85.78531252742594,148.70989333391364,599.999999999934
45.0,50000.0,0.05,2.0,0.5,0.0,0.0,0.0,360.0,0.0,True,False,cw,2.293660261341772e+16,85.78531252742594,148.70989333391364,599.999999999934
45.0,50000.0,0.05,2.0,0.5,0.0,0.0,0.5,0.0,2.0,True,False,cw,3.819059183209155e+16,85.78008956937224,148.70083927195154,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.0,0.0,0.5,360.0,0.0,True,False,cw,3.799114078218165e+16,85.78086848315037,148.70218952855674,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.0,0.0,1.0,0.0,2.0,True,False,cw,4.465165889513797e+16,85.77785627728602,148.6969678326791,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.0,0.0,1.0,360.0,-2.0,True,False,cw,4.4756655519289096e+16,85.77786851488243,148.6969890467028,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.0,0.5,0.0,0.0,2.0,True,False,cw,3.4068545662353784e+16,123.748250970746,148.70771331349997,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.0,0.5,0.0,360.0,0.0,True,False,cw,3.399062825192904e+16,123.7498199409716,148.7077175469981,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.0,0.5,0.5,180.0,-2.0,True,False,ccw,3.825232761601387e+16,111.49114588825594,148.7008581894446,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.0,0.5,0.5,360.0,0.0,True,False,cw,3.7983467541834536e+16,111.488670044061,148.70218952855677,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.0,0.5,1.0,0.0,2.0,True,False,cw,4.463916030795661e+16,104.12900563156512,148.6969678326791,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.0,0.5,1.0,360.0,2.0,True,False,cw,4.463916030795659e+16,104.12900563156512,148.6969678326791,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.0,1.0,0.0,180.0,-2.0,True,False,ccw,3.820897842596214e+16,114.3821751034467,148.7052257511997,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.0,1.0,0.0,360.0,0.0,True,False,cw,3.821547714882774e+16,114.37921987566588,148.7052250809983,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.0,1.0,0.5,180.0,-2.0,True,False,ccw,4.076274078607937e+16,127.11562420582096,148.70092967331712,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.0,1.0,1.0,0.0,-2.0,True,False,cw,4.47508963181593e+16,122.4929237030784,148.6969890467028,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.0,1.0,1.0,360.0,-2.0,True,False,cw,4.47508963181593e+16,122.4929237030784,148.6969890467028,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.5,0.0,0.0,0.0,0.0,True,False,cw,1.814676744506397e+16,85.78028643619692,148.7093875731577,599.999999999934
45.0,50000.0,0.05,2.0,0.5,0.5,0.0,0.0,360.0,-2.0,True,False,cw,1.826395177533681e+16,85.77412254981755,148.70939287861538,599.999999999934
45.0,50000.0,0.05,2.0,0.5,0.5,0.0,0.5,180.0,-2.0,True,False,ccw,3.481771714951696e+16,85.77358696401248,148.7008581894446,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.5,0.0,0.5,360.0,2.0,True,False,cw,3.477712468533724e+16,85.78102025926403,148.7008392719516,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.5,0.0,1.0,180.0,0.0,True,False,ccw,4.201436284492336e+16,85.77697362299534,148.69889298886673,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.5,0.0,1.0,360.0,2.0,True,False,cw,4.222182003091312e+16,85.77852071493561,148.6969678326791,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.5,0.5,0.0,180.0,2.0,True,False,ccw,3.5374120063157e+16,121.0916644073462,148.70292701157956,899.9999999999675
45.0,50000.0,0.05,2.0,0.5,0.5,0.5,0.5,0.0,-2.0,True,False,cw,3.4818088805764776e+16,111.4846323700846,148.70085818944463,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.5,0.5,0.5,180.0,0.0,True,False,ccw,3.456451863276398e+16,111.48587826323543,148.70218952855672,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.5,0.5,1.0,0.0,-2.0,True,False,cw,4.230495030522651e+16,104.13074549724227,148.69698904670284,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.5,0.5,1.0,360.0,0.0,True,False,cw,4.200586490418243e+16,104.13119432735289,148.69889298886673,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.5,1.0,0.0,0.0,2.0,True,False,cw,3.809076200161826e+16,114.37103389633953,148.6993311528321,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.5,1.0,0.0,360.0,-2.0,True,False,cw,3.807583910047975e+16,114.38147470502406,148.69933450480983,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.5,1.0,0.5,0.0,0.0,True,False,cw,4.035599247639796e+16,126.49395379218392,148.69650911722113,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.5,1.0,0.5,360.0,-2.0,True,False,cw,4.039938777095832e+16,126.5017805428893,148.6953247151253,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.5,1.0,1.0,180.0,0.0,True,False,ccw,4.202699517411501e+16,122.45349496795896,148.69890286723864,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,0.5,1.0,1.0,360.0,2.0,True,False,cw,4.222735099751251e+16,122.44891218255232,148.69697848592233,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,1.0,0.0,0.0,360.0,-2.0,True,False,cw,1.899691510491356e+16,85.76403934488602,148.70813382890944,599.999999999934
45.0,50000.0,0.05,2.0,0.5,1.0,0.0,0.5,180.0,-2.0,True,False,ccw,3.1383478339267936e+16,85.76707344584112,148.70085818944463,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,1.0,0.0,0.5,360.0,2.0,True,False,cw,3.136365753858278e+16,85.78195094915581,148.70083927195162,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,1.0,0.0,1.0,180.0,-2.0,True,False,ccw,3.985900429229333e+16,85.76856729140613,148.69698904670284,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,1.0,0.5,0.0,0.0,-2.0,True,False,cw,3.500600721342873e+16,115.6486757591791,148.6982709939458,899.9999999999675
45.0,50000.0,0.05,2.0,0.5,1.0,0.5,0.0,180.0,0.0,True,False,ccw,3.4913220270110188e+16,115.6487185997325,148.69826932490315,899.9999999999675
45.0,50000.0,0.05,2.0,0.5,1.0,0.5,0.5,0.0,-2.0,True,False,cw,3.270091608872933e+16,110.9023130726457,148.7000776544295,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,1.0,0.5,0.5,180.0,0.0,True,False,ccw,3.245009947666184e+16,110.90660271167653,148.70139640853913,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,1.0,0.5,0.5,360.0,2.0,True,False,cw,3.2628594066069496e+16,110.9095860089625,148.7000601634723,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,1.0,0.5,1.0,180.0,2.0,True,False,ccw,3.977948257950691e+16,104.13033450686429,148.6969678326791,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,1.0,1.0,0.0,0.0,2.0,True,False,cw,3.75585350011289e+16,114.36580019050946,148.69343869804334,899.9999999999675
45.0,50000.0,0.05,2.0,0.5,1.0,1.0,0.0,360.0,-2.0,True,False,cw,3.758280812613701e+16,114.38077417443952,148.69344214676929,899.9999999999675
45.0,50000.0,0.05,2.0,0.5,1.0,1.0,0.5,0.0,2.0,True,False,cw,3.838084700677598e+16,122.1896243241733,148.69258395611038,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,1.0,1.0,0.5,360.0,0.0,True,False,cw,3.832005452726059e+16,122.19784311096213,148.6937187339099,1200.0000000000011
45.0,50000.0,0.05,2.0,0.5,1.0,1.0,1.0,180.0,-2.0,True,False,ccw,4.073054149151859e+16,120.36476878700871,148.6950677999354,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.0,0.0,0.0,0.0,0.0,True,False,cw,2.293660261341772e+16,85.78531252742594,148.70989333391364,599.999999999934
45.0,50000.0,0.05,2.0,1.0,0.0,0.0,0.0,180.0,2.0,True,False,ccw,2.2952916057852736e+16,85.78530950544082,148.7098880952653,599.999999999934
45.0,50000.0,0.05,2.0,1.0,0.0,0.0,0.5,0.0,-2.0,True,False,cw,3.254197672880728e+16,85.78205495111702,148.70424628535537,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.0,0.0,0.5,180.0,0.0,True,False,ccw,3.2324244817631544e+16,85.78253387449013,148.70507650490734,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.0,0.0,1.0,0.0,-2.0,True,False,cw,3.825195595976617e+16,85.78010048218384,148.70085818944463,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.0,0.0,1.0,180.0,2.0,True,False,ccw,3.819059183209155e+16,85.78008956937224,148.70083927195154,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.0,0.5,0.0,0.0,0.0,True,False,cw,2.63196645875988e+16,106.92604722342448,148.70934449783064,599.999999999934
45.0,50000.0,0.05,2.0,1.0,0.0,0.5,0.0,360.0,-2.0,True,False,cw,2.6298802606452176e+16,106.9262715725012,148.70934980971356,599.999999999934
45.0,50000.0,0.05,2.0,1.0,0.0,0.5,0.5,0.0,0.0,True,False,cw,3.232176892060752e+16,101.85641924806686,148.70507650490737,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.0,0.5,0.5,360.0,-2.0,True,False,cw,3.2544632501618504e+16,101.85720862809414,148.7042462853553,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.0,0.5,1.0,0.0,2.0,True,False,cw,3.818374442540602e+16,98.63248378370776,148.7008392719516,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.0,0.5,1.0,360.0,2.0,True,False,cw,3.818374442540602e+16,98.63248378370776,148.7008392719516,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.0,1.0,0.0,180.0,0.0,True,False,ccw,3.399062825192904e+16,123.7498199409716,148.7077175469981,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.0,1.0,0.5,0.0,-2.0,True,False,cw,3.341444692818088e+16,117.93236230507132,148.70424628535534,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.0,1.0,0.5,180.0,0.0,True,False,ccw,3.342670732706457e+16,117.93030462164354,148.7050765049073,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.0,1.0,1.0,0.0,0.0,True,False,cw,3.798346754183454e+16,111.488670044061,148.70218952855677,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.0,1.0,1.0,180.0,2.0,True,False,ccw,3.81768970187203e+16,111.48487799804334,148.70083927195157,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.5,0.0,0.0,0.0,2.0,True,False,cw,2.0194926106537384e+16,85.78600034937227,148.70978076389417,599.999999999934
45.0,50000.0,0.05,2.0,1.0,0.5,0.0,0.0,360.0,0.0,True,False,cw,2.011750930818308e+16,85.782903571103,148.70978605944592,599.999999999934
45.0,50000.0,0.05,2.0,1.0,0.5,0.0,0.5,0.0,2.0,True,False,cw,3.036072733317086e+16,85.7826275227476,148.70423004102432,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.5,0.0,0.5,360.0,0.0,True,False,cw,3.0185259465494336e+16,85.78078830457544,148.7050765049073,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.5,0.0,1.0,0.0,2.0,True,False,cw,3.648385825871459e+16,85.78055491431812,148.70083927195154,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.5,0.5,0.0,0.0,-2.0,True,False,cw,2.4829636042986896e+16,106.64802970107256,148.70932600942328,599.999999999934
45.0,50000.0,0.05,2.0,1.0,0.5,0.5,0.0,360.0,2.0,True,False,cw,2.493387443299418e+16,106.6536955759428,148.70931555585412,599.999999999934
45.0,50000.0,0.05,2.0,1.0,0.5,0.5,0.5,180.0,-2.0,True,False,ccw,3.0395004706371864e+16,101.85313622248292,148.70424628535534,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.5,0.5,0.5,360.0,2.0,True,False,cw,3.035427510205121e+16,101.85533467375993,148.70423004102437,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.5,0.5,1.0,180.0,2.0,True,False,ccw,3.647701085202886e+16,98.63294912865368,148.7008392719516,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.5,1.0,0.0,0.0,-2.0,True,False,cw,3.4720813829622664e+16,123.02663132445792,148.7052937138457,899.9999999999675
45.0,50000.0,0.05,2.0,1.0,0.5,1.0,0.0,180.0,0.0,True,False,ccw,3.471329579854068e+16,123.02552589194023,148.7052895965414,899.9999999999675
45.0,50000.0,0.05,2.0,1.0,0.5,1.0,0.5,0.0,-2.0,True,False,cw,3.142626769712465e+16,117.81052838400385,148.70421976099058,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.5,1.0,0.5,360.0,-2.0,True,False,cw,3.142626769712464e+16,117.81052838400385,148.70421976099058,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.5,1.0,1.0,180.0,-2.0,True,False,ccw,3.653520821088936e+16,111.48788912917028,148.70085818944463,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,0.5,1.0,1.0,360.0,0.0,True,False,cw,3.62739930872992e+16,111.48727415364824,148.7021895285568,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,1.0,0.0,0.0,0.0,2.0,True,False,cw,1.824372383033084e+16,85.78645294938836,148.7093822005261,599.999999999934
45.0,50000.0,0.05,2.0,1.0,1.0,0.0,0.0,360.0,2.0,True,False,cw,1.824372383033083e+16,85.78645294938836,148.7093822005261,599.999999999934
45.0,50000.0,0.05,2.0,1.0,1.0,0.0,0.5,180.0,2.0,True,False,ccw,2.8220873842663508e+16,85.7832094651402,148.70423004102432,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,1.0,0.0,1.0,0.0,-2.0,True,False,cw,3.481771714951697e+16,85.77358696401248,148.7008581894446,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,1.0,0.0,1.0,180.0,2.0,True,False,ccw,3.477712468533725e+16,85.78102025926403,148.7008392719516,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,1.0,0.5,0.0,0.0,-2.0,True,False,cw,2.4411156821970016e+16,105.87618084079782,148.70839422395866,599.999999999934
45.0,50000.0,0.05,2.0,1.0,1.0,0.5,0.0,180.0,0.0,True,False,ccw,2.443432639512527e+16,105.88135667269675,148.70838938037406,899.9999999999675
45.0,50000.0,0.05,2.0,1.0,1.0,0.5,0.5,0.0,-2.0,True,False,cw,2.824537691112537e+16,101.84906381687166,148.7042462853553,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,1.0,0.5,0.5,180.0,2.0,True,False,ccw,2.821442161154373e+16,101.85591661615253,148.7042300410243,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,1.0,0.5,1.0,0.0,2.0,True,False,cw,3.4770277278651428e+16,98.63341447359956,148.70083927195162,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,1.0,1.0,0.0,0.0,-2.0,True,False,cw,3.53197081863772e+16,121.09314513878915,148.70293321335208,899.9999999999675
45.0,50000.0,0.05,2.0,1.0,1.0,1.0,0.0,180.0,0.0,True,False,ccw,3.529247162590947e+16,121.0924027941648,148.70293011759924,899.9999999999675
45.0,50000.0,0.05,2.0,1.0,1.0,1.0,0.0,360.0,2.0,True,False,cw,3.537412006315699e+16,121.0916644073462,148.70292701157956,899.9999999999675
45.0,50000.0,0.05,2.0,1.0,1.0,1.0,0.5,180.0,-2.0,True,False,ccw,3.124286975620641e+16,116.87575743944984,148.70316421915146,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,1.0,1.0,0.5,360.0,0.0,True,False,cw,3.124380577721024e+16,116.87735674277658,148.70398078599254,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,1.0,1.0,1.0,0.0,2.0,True,False,cw,3.4763429871965824e+16,111.48580868793516,148.70083927195157,1200.0000000000011
45.0,50000.0,0.05,2.0,1.0,1.0,1.0,1.0,360.0,0.0,True,False,cw,3.456451863276398e+16,111.48587826323543,148.70218952855672,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.0,0.0,0.5,0.0,2.0,True,False,cw,4.683137740601211e+16,85.81931757495515,148.76884150163482,1800.0000000000016
45.0,50000.0,0.05,51.0,0.0,0.0,0.0,1.0,0.0,-2.0,False,True,cw,4.942499098574288e+16,85.74358479918249,148.63755780428357,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.0,0.0,1.0,360.0,-2.0,False,True,cw,4.942499098574286e+16,85.74358479918249,148.63755780428357,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.0,0.5,0.0,0.0,0.0,True,False,cw,4.007180100691106e+16,85.78915056073286,148.71654661181014,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.0,0.5,0.0,360.0,-2.0,True,False,cw,3.496056429005533e+16,85.78389005768408,148.70742746513784,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.0,0.5,0.5,0.0,0.0,False,True,cw,4.415857918614272e+16,110.4252404822764,148.67511289261353,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.0,0.5,0.5,360.0,-2.0,True,False,cw,4.396034798205874e+16,110.43352239704583,148.6641142615596,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.0,0.5,1.0,0.0,0.0,False,True,cw,5.793792128195631e+16,117.04804353349029,148.64913874729623,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.0,0.5,1.0,180.0,2.0,True,False,ccw,4.965832481900263e+16,117.11494039784668,148.7715587208434,1800.0000000000016
45.0,50000.0,0.05,51.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False,cw,4.007180100691106e+16,85.78915056073286,148.71654661181014,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.0,1.0,0.0,360.0,-2.0,True,False,cw,3.496056429005533e+16,85.78389005768408,148.70742746513784,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.0,1.0,0.5,0.0,0.0,True,False,cw,4.073649708655059e+16,99.54597184783188,148.69678294396496,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.0,1.0,0.5,180.0,2.0,True,False,ccw,3.305504991527943e+16,99.61396243606907,148.8040314165959,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.0,1.0,1.0,0.0,-2.0,True,False,cw,4.396034798205875e+16,110.43352239704583,148.6641142615596,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.0,1.0,1.0,180.0,0.0,False,True,ccw,4.415857918614272e+16,110.4252404822764,148.67511289261353,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.0,1.0,1.0,360.0,2.0,True,False,cw,3.659916386246419e+16,110.50025492116389,148.79401432590166,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.5,0.0,0.0,360.0,-2.0,False,True,cw,4.558755052175605e+16,85.78090883514173,148.70225947922953,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.5,0.0,0.5,0.0,2.0,True,False,cw,3.291562050437593e+16,85.82096779561326,148.76884150163482,1800.0000000000016
45.0,50000.0,0.05,51.0,0.0,0.5,0.0,0.5,360.0,2.0,True,False,cw,3.291562050437591e+16,85.82096779561326,148.76884150163482,1800.0000000000016
45.0,50000.0,0.05,51.0,0.0,0.5,0.0,1.0,180.0,0.0,False,True,ccw,4.196242266834154e+16,85.75514984905998,148.6484551823917,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.5,0.0,1.0,360.0,2.0,True,False,cw,3.987349895519405e+16,85.82014268528421,148.7688415016348,1800.0000000000016
45.0,50000.0,0.05,51.0,0.0,0.5,0.5,0.0,180.0,0.0,True,False,ccw,3.505086190043316e+16,85.79875103820862,148.73318915747805,899.9999999999675
45.0,50000.0,0.05,51.0,0.0,0.5,0.5,0.5,0.0,0.0,True,False,cw,3.986525818165e+16,109.1800450119673,148.68771654809024,899.9999999999675
45.0,50000.0,0.05,51.0,0.0,0.5,0.5,0.5,360.0,-2.0,False,True,cw,3.934704041951209e+16,109.18566151781576,148.6782585630151,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.5,0.5,1.0,0.0,0.0,False,True,cw,5.037526523562984e+16,115.13448540922816,148.65234574154476,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.5,0.5,1.0,360.0,0.0,False,True,cw,5.037526523562984e+16,115.13448540922816,148.65234574154476,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.5,1.0,0.0,180.0,-2.0,True,False,ccw,3.240464039709516e+16,85.78922984095537,148.71668404505,899.9999999999675
45.0,50000.0,0.05,51.0,0.0,0.5,1.0,0.5,0.0,-2.0,True,False,cw,3.533663450746967e+16,99.49772116965022,148.69646987706736,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.5,1.0,0.5,180.0,0.0,True,False,ccw,3.890241133873946e+16,99.50080115088896,148.70554148459306,899.9999999999675
45.0,50000.0,0.05,51.0,0.0,0.5,1.0,0.5,360.0,2.0,True,False,cw,3.2691403252869584e+16,99.56249700686456,148.8016718744669,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.5,1.0,1.0,180.0,-2.0,True,False,ccw,4.144116504287136e+16,110.135917121926,148.6712418841748,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,0.5,1.0,1.0,360.0,0.0,True,False,cw,4.125009982302732e+16,110.12904161367427,148.68153341925375,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,1.0,0.0,0.0,180.0,-2.0,False,True,ccw,4.558755052175605e+16,85.78090883514173,148.70225947922953,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,1.0,0.0,0.0,360.0,2.0,True,False,cw,4.397592801710581e+16,85.80148557062567,148.73792950302297,1800.0000000000016
45.0,50000.0,0.05,51.0,0.0,1.0,0.0,0.5,360.0,-2.0,False,True,cw,3.625407644193981e+16,85.79148364222942,148.63824919574895,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,1.0,0.0,1.0,360.0,0.0,False,True,cw,3.672432729940085e+16,85.76042859904325,148.6484551823917,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,1.0,0.5,0.0,180.0,-2.0,True,False,ccw,2.667483972461482e+16,85.80523891296387,148.74443596808456,600.0000000000006
45.0,50000.0,0.05,51.0,0.0,1.0,0.5,0.5,0.0,-2.0,False,True,cw,3.5718995509541616e+16,105.5767003740248,148.68950918680056,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,1.0,0.5,0.5,180.0,2.0,True,False,ccw,3.2986620479108564e+16,105.6234754831996,148.78532776662286,600.0000000000006
45.0,50000.0,0.05,51.0,0.0,1.0,0.5,1.0,0.0,0.0,False,True,cw,4.266762950596818e+16,111.23281234222397,148.6596996973882,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,1.0,0.5,1.0,180.0,2.0,False,True,ccw,3.798062485212777e+16,111.28559803092756,148.76840556229772,1800.0000000000016
45.0,50000.0,0.05,51.0,0.0,1.0,1.0,0.0,0.0,0.0,True,False,cw,3.505086190043317e+16,85.79875103820862,148.73318915747805,899.9999999999675
45.0,50000.0,0.05,51.0,0.0,1.0,1.0,0.0,180.0,2.0,True,False,ccw,2.910396853073645e+16,85.84154045723228,148.80736514112087,899.9999999999675
45.0,50000.0,0.05,51.0,0.0,1.0,1.0,0.5,0.0,2.0,True,False,cw,3.13200840034286e+16,99.36550535398828,148.79940864193412,899.9999999999675
45.0,50000.0,0.05,51.0,0.0,1.0,1.0,0.5,360.0,0.0,True,False,cw,3.693281686866247e+16,99.31006957609196,148.7141469310771,899.9999999999675
45.0,50000.0,0.05,51.0,0.0,1.0,1.0,1.0,0.0,2.0,True,False,cw,3.5249086030900064e+16,109.24392308320787,148.78986214424734,1200.0000000000011
45.0,50000.0,0.05,51.0,0.0,1.0,1.0,1.0,360.0,0.0,True,False,cw,3.986525818164998e+16,109.1800450119673,148.68771654809024,899.9999999999675
45.0,50000.0,0.05,51.0,0.5,0.0,0.0,0.0,0.0,2.0,True,False,cw,2.420900650067259e+16,85.85603051256928,148.83248383009084,599.999999999934
45.0,50000.0,0.05,51.0,0.5,0.0,0.0,0.0,360.0,-2.0,True,False,cw,2.4010418560871244e+16,85.7878067775292,148.71421714711516,599.999999999934
45.0,50000.0,0.05,51.0,0.5,0.0,0.0,0.5,180.0,0.0,True,False,ccw,3.900357051726352e+16,85.77622160779204,148.6941341130256,1200.0000000000011
45.0,50000.0,0.05,51.0,0.5,0.0,0.0,0.5,360.0,2.0,True,False,cw,3.1915619180594056e+16,85.84131553172422,148.80697522998895,1200.0000000000011
45.0,50000.0,0.05,51.0,0.5,0.0,0.0,1.0,180.0,-2.0,True,False,ccw,4.348422139984718e+16,85.76252123275549,148.67038434455952,1200.0000000000011
45.0,50000.0,0.05,51.0,0.5,0.0,0.0,1.0,360.0,2.0,True,False,cw,3.621276254632051e+16,85.83502129462138,148.79606409263218,1200.0000000000011
