,class,redshift,spectroSynFlux_i,spectroSynFlux_z,spectroSynFlux_u,spectroSynFlux_g,u,g,r,i,z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z
67483,QSO,1.31613,16.3933,15.94124,17.83046,16.03731,20.05367,19.80176,19.52697,19.51143,19.44231,1.576973,1.429377,1.313032,1.084883,1.274754
22497,QSO,0.4546769,11.25001,16.59846,2.042796,1.785867,21.70303,21.29766,20.18047,19.17395,18.90234,2.62431,2.969724,2.710266,2.208266,4.070542
168666,QSO,1.167747,6.244985,5.733746,3.560447,4.832424,21.55082,21.65988,21.2762,21.1048,21.38665,1.778125,1.525949,1.216792,1.260626,0.9651511
720693,STAR,-6.079409e-05,419.6366,441.1454,112.958,249.104,17.28962,16.35752,16.0622,15.9629,15.9428,1.126298,1.047475,0.9239331,0.8387392,22.35011
1111980,GALAXY,0.4248587,10.32049,15.19832,0.440543,1.234585,23.84066,21.23671,19.54038,18.80837,18.5571,2.970096,3.023299,3.413117,3.364672,3.017792
269941,QSO,0.6571721,7.893107,8.04408,4.504483,5.957749,20.41245,19.89509,19.89198,19.72634,19.63925,2.186884,1.955665,1.979962,1.74642,1.831625
628215,STAR,0.0001132336,4.827924,5.4588,0.4706901,1.97553,22.75949,21.50701,20.82771,20.60936,20.34553,7.361733,1.703033,1.699035,1.46499,4.443342
1226212,GALAXY,0.414255,19.0232,28.95249,0.1072283,1.563083,22.46166,21.2368,19.47627,18.7293,18.30687,2.970084,2.421067,3.745512,3.622556,1.961595
259472,QSO,1.25072,3.055317,3.973726,1.505663,1.801064,22.76409,21.97422,21.55206,21.51858,21.40167,7.356874,1.374198,1.140491,0.8119472,3.298736
617815,STAR,-0.0005841445,69.95984,90.80082,1.299248,11.77393,22.36202,19.77683,18.38728,17.83723,17.53004,2.970069,1.283722,1.193,1.171216,1.361999
716634,STAR,-3.159534e-06,185.3937,219.3383,18.73114,64.5829,19.80343,18.00818,17.20966,16.85452,16.63366,1.522495,1.533698,1.579937,1.24384,1.325749
902566,GALAXY,0.09363165,177.5711,231.66,14.05158,48.28369,19.06009,17.01048,15.73826,15.3069,14.95283,2.05037,4.396682,6.622906,5.839637,5.56683
309574,QSO,0.933289,6.780303,8.633906,2.387241,3.420372,22.54573,21.62789,20.97766,20.76967,20.43574,2.551735,1.154899,1.13815,1.159323,1.089857
401266,QSO,0.3764892,35.04209,50.36591,28.82301,27.0563,20.4348,18.78282,18.60005,18.37552,22.82691,1.011887,1.814854,1.893142,2.083539,2.97001
1296826,GALAXY,0.8801724,1.460101,2.030951,0.3679072,0.4371676,22.03631,22.59589,21.62526,21.199,21.01726,2.993161,1.67479,2.692618,3.016232,1.890282
129853,QSO,3.280789,11.25209,11.0706,0.9147574,3.23287,23.91494,20.71051,19.79217,19.68294,19.54179,2.969607,1.569739,1.456546,1.378521,4.900959
83449,QSO,1.539098,11.55264,13.26655,4.795652,6.231114,21.13173,20.90237,20.71987,20.47518,20.41362,0.9556581,1.185764,0.9575976,3.682132,0.9180502
752540,STAR,-0.0004550676,7.287494,9.557693,-0.1366547,0.9496142,25.21037,22.50363,21.09256,20.48982,20.23554,11.30418,1.501653,1.26253,1.472313,6.003218
1164441,GALAXY,0.631533,4.604265,8.381727,-0.007138426,0.3295998,23.6213,23.61703,21.37803,20.06123,19.63997,4.584242,2.970035,2.230443,3.560414,2.614134
899667,GALAXY,0.08144144,56.80489,71.08334,6.699805,18.18815,19.19916,17.82212,17.07346,16.66144,16.3861,6.38868,6.432777,6.159763,5.81874,5.561778
975106,GALAXY,0.1475783,62.07146,82.27982,5.220144,14.85244,19.54377,18.06436,17.14065,16.71066,16.40774,8.167048,5.99083,5.731655,5.418778,5.275419
827010,STAR,-0.0002015862,227.5048,252.8959,9.604094,64.32501,20.48243,18.00355,16.99627,16.63857,16.45842,1.236989,1.255963,0.9735776,0.9945014,1.117073
246372,QSO,0.7502133,2.400581,4.06723,0.3279464,0.8556685,23.09494,22.16013,21.91358,21.34346,20.98661,2.342343,1.787302,1.244222,1.284646,27.92341
137872,QSO,1.334055,3.305696,3.293037,3.395483,2.710885,22.01492,21.89643,21.10435,20.90836,21.00794,2.16072,1.693327,2.002894,2.583346,0.09052094
1174503,GALAXY,0.03433242,28.85927,31.53304,9.357389,15.60577,19.17741,17.58378,17.22641,16.99888,16.88289,6.257774,8.121897,7.835487,8.207803,7.230798
840497,STAR,-7.332934e-05,65.67306,65.83043,32.98071,48.86468,19.22453,18.27396,17.98987,17.90124,17.94061,1.481955,1.227705,1.154531,1.026978,1.149808
478808,STAR,-0.0001846798,171.6884,372.3474,2.060301,7.374979,24.58156,21.12046,19.61483,18.0366,17.27106,2.96893,1.342068,1.33626,1.459963,1.250714
397760,QSO,1.714784,49.30391,57.77635,17.78902,27.71255,19.41795,19.20651,19.03228,18.6594,18.61984,1.548689,1.526466,1.316277,1.237857,1.171148
850498,STAR,0.0007374534,7.22317,5.111601,3.739486,6.429737,21.16784,20.29021,20.0458,19.88695,20.10674,2.992897,1.342912,1.470444,1.2068,1.014882
1178355,GALAXY,0.489179,9.194478,15.03458,-0.1451261,0.5763685,24.32019,21.78274,20.16957,19.24327,18.79954,2.969861,2.970262,3.349328,4.152543,3.948123
1010267,GALAXY,0.4253199,18.87704,29.91839,0.02066217,1.461126,22.91934,20.91674,19.23335,18.54737,18.07236,2.969746,2.716877,2.691865,2.807887,3.817493
642774,STAR,0.0001008317,124.2852,143.2903,7.60104,35.09179,20.94912,18.66109,17.67411,17.29666,17.13305,0.972756,1.183043,1.004647,1.006518,1.126034
822735,STAR,6.012806e-05,207.796,399.8195,1.870462,14.22051,21.91357,19.42753,17.97463,16.51496,15.72035,1.187226,1.215574,1.154874,1.044641,1.089494
155436,QSO,0.37849,24.43818,41.27365,29.91589,21.58517,19.2525,19.10633,19.05278,18.91125,18.42025,1.411088,1.338247,1.546582,1.997513,1.556633
992520,GALAXY,0.4399325,13.85295,20.5469,0.02610403,1.262162,25.71432,21.73216,19.84258,19.0055,18.60766,2.970183,2.96987,3.2881,3.567273,2.894392
113189,QSO,1.961716,82.25542,92.45979,73.51381,57.52654,18.05758,18.02549,17.91809,17.66328,17.54153,1.43508,1.258542,1.216927,1.13332,1.306492
764078,STAR,-0.0003722995,260.594,263.8685,40.12483,130.0473,18.706,17.1055,16.49405,16.22966,16.12724,1.268619,1.076815,0.8991749,0.7513509,0.9574351
890180,GALAXY,0.2615574,27.54745,40.75082,1.668709,4.419831,21.50083,19.62136,18.15007,17.53743,17.1668,18.02347,4.127811,3.786648,3.593288,3.200804
674431,STAR,-0.0003818084,605.1585,615.7624,227.2537,391.7863,16.93435,16.02152,15.70116,15.57408,15.54949,20.63259,1.419645,1.280716,1.217681,1.14181
217886,QSO,2.292176,2.269589,2.450516,2.028554,2.888567,22.33035,21.7692,21.82167,21.82963,20.98183,2.829845,1.550832,1.503287,1.326805,1.315534
468337,STAR,0.0004002454,106.562,112.2999,24.81419,57.29091,19.1182,17.96263,17.45906,17.21556,17.10925,1.753132,1.637686,1.306309,1.239956,1.334348
399840,QSO,2.280004,3.597163,5.110047,1.164116,2.567807,22.19277,21.05426,21.2684,21.19134,21.13628,1.395027,1.304326,1.060524,2.358942,1.041073
514315,STAR,0.0001827369,18.9008,61.4838,-0.07298271,0.335743,23.6082,23.35242,21.67481,19.19332,17.77527,0.04910273,1.373125,1.271058,1.403323,1.550599
973086,GALAXY,0.115096,50.02414,66.55896,3.974913,12.6132,20.74596,18.7868,17.76918,17.33792,16.92709,27.91107,4.242463,4.139817,3.976097,4.030073
364986,QSO,3.116088,7.148536,6.856598,1.967854,4.766354,22.51322,20.53123,20.21622,20.15635,20.06943,2.028587,1.240596,1.11228,0.9848465,4.332058
1091715,GALAXY,0.5427446,8.695442,13.8199,0.03594348,0.6872464,24.87136,22.42134,20.62775,19.56999,19.00225,7.359962,2.9701,2.525572,2.900072,1.96713
721230,STAR,0.0001648782,20.27085,21.72573,7.090644,13.21595,20.56762,19.72083,19.42994,19.30868,19.32318,1.310498,1.225533,1.096871,1.082886,1.01349
249952,QSO,0.612125,18.11411,17.42805,9.754589,13.19528,20.25546,19.82559,19.78487,19.56808,19.46668,1.407885,1.351875,1.25612,1.257508,4.463546
252346,QSO,2.882292,9.876475,11.31406,4.69609,6.769509,21.57173,20.26668,20.09692,20.07558,19.94147,11.3091,1.220805,1.088866,1.187904,4.584777
407703,QSO,0.7672592,5.385044,7.021329,3.265254,4.001792,21.63216,21.01101,20.77081,20.54775,20.39005,1.230145,1.994186,1.867834,3.344728,2.915019
79661,QSO,1.270525,33.77058,31.89002,17.34361,21.38514,19.18791,19.14792,18.73248,18.71451,18.81838,1.469972,1.410231,1.29975,1.264441,1.232344
1024781,GALAXY,0.6310988,6.485318,10.51944,0.2806895,0.6806552,24.7777,22.71375,21.32771,20.14002,19.60174,0.7071478,2.970466,2.565904,3.290031,1.888756
1212788,GALAXY,0.2979279,31.3183,45.07274,1.05874,4.156819,22.55412,20.19543,18.56122,17.96394,17.56976,1.108861,3.293514,3.416574,3.731293,2.805419
1306914,GALAXY,0.1195254,50.06908,61.62946,6.007754,15.17151,19.93604,18.45683,17.62935,17.20139,16.90509,7.057129,4.92715,4.871287,4.655643,4.237922
407511,QSO,1.383163,3.219305,3.929327,-0.01038898,1.292845,24.03315,21.91327,21.27122,21.12834,21.01381,7.359823,1.685952,1.089663,1.060397,0.714134
310445,QSO,2.173331,6.571372,8.862612,4.781886,5.322473,21.38429,20.77912,20.89043,20.62337,20.35165,0.9895304,1.239886,1.156799,4.182528,0.8097035
328982,QSO,1.694789,1.124218,1.218134,0.9145281,0.9164343,21.82762,21.8605,21.79364,21.8461,21.32521,3.330219,1.625597,1.053539,1.257758,1.473108
324305,QSO,2.569643,2.501469,3.288798,0.9351489,1.624261,22.97298,21.43169,21.31744,21.43793,20.83254,0.7438671,1.368038,1.043235,1.063343,1.10775
306158,QSO,0.3206666,41.20742,76.53447,48.37086,36.48179,18.38845,18.43129,18.22519,18.2058,17.53801,1.71154,1.638908,1.763609,1.947199,1.540385
206687,QSO,2.573355,9.677465,12.44878,5.070963,7.777046,20.79035,19.95711,19.81844,19.81619,19.56821,1.232346,1.320225,1.622795,1.303622,4.1948
482715,STAR,0.0003827444,13.75571,14.50493,5.603129,9.228432,21.14467,20.00165,19.72285,19.51167,19.54374,1.608392,1.516661,1.623292,1.461782,3.643389
532519,STAR,-0.000258874,52.49059,60.45048,4.465448,17.95328,21.05247,19.37438,18.56275,18.23386,18.05247,1.128044,1.340194,1.125598,1.07829,1.284366
830752,STAR,-0.0003604855,85.13766,86.04761,35.74897,56.12162,18.84081,18.08467,17.79345,17.68314,17.6569,1.271651,1.174172,1.353861,1.06851,1.059771
864067,STAR,-0.001210251,8.25062,8.08228,2.928745,6.020396,22.01075,20.63554,20.2805,20.24547,20.13965,1.397351,1.036696,0.9817982,0.8134976,1.1792
169266,QSO,1.791371,4.825559,5.28663,2.818652,3.858736,21.86781,21.33478,21.10574,20.64299,20.47348,1.437593,1.619656,1.231877,1.327359,1.2669
967681,GALAXY,0.5009112,11.31961,17.90884,0.01346015,0.9413224,22.7163,21.29217,19.62227,18.62733,18.15947,2.969696,2.969757,4.055202,5.419235,5.781778
605246,STAR,0.0001643487,12.65135,39.33825,-0.132364,0.1406828,25.325,23.8275,21.57574,19.47013,18.21533,2.970316,1.08863,1.483071,1.67073,1.61017
364072,QSO,1.681914,2.090263,2.230631,1.214184,1.425155,22.20189,21.7481,21.74133,21.32265,21.49572,11.30721,1.322314,1.785687,1.397053,1.5295
111730,QSO,1.025541,4.475023,5.342513,4.359194,3.840796,21.13628,20.9522,20.77397,20.66542,20.55139,1.561111,1.392515,1.491928,1.857184,1.021659
1227127,GALAXY,0.2131454,88.73583,113.6723,4.213528,14.79103,20.76945,18.65668,17.2885,16.76915,16.43314,3.295203,4.416755,3.921254,3.859153,3.695513
323249,QSO,0.9119165,4.801711,6.112124,4.947695,4.56978,20.83448,20.41915,20.32598,20.36741,20.14526,1.881874,1.54015,1.267477,1.616646,1.896391
540796,STAR,-0.0001723674,23.08397,43.54176,0.8669198,2.685512,23.59611,20.5982,21.96826,20.4241,18.92261,1.861144,10.35337,1.544317,3.860737,3.382162
12829,QSO,1.192431,15.97823,16.45802,11.30334,12.49734,20.25954,19.85385,19.59075,19.42637,19.33636,1.971379,1.605157,1.747531,1.724112,3.222846
495985,STAR,1.077052e-05,112.9246,119.3893,39.86039,73.65371,18.70311,17.83615,17.53172,17.42316,17.43175,1.469805,1.401723,1.073657,0.9439781,1.303512
1100637,GALAXY,0.7346347,5.994032,11.56732,-0.2378406,0.008019088,25.58644,23.32202,21.41911,20.07245,19.45849,7.359598,2.970964,2.15151,3.88838,3.280918
623359,STAR,-0.0003453345,70.18167,79.80846,6.551439,21.78589,21.33401,19.11664,18.18443,17.82758,17.67781,18.01754,1.309753,1.170417,1.220059,1.266481
297545,QSO,2.090399,2.977913,4.113412,2.586253,2.159174,21.15624,21.04853,20.96165,20.90493,20.57179,4.234141,1.282234,0.9535279,0.7675159,1.052763
726719,STAR,-5.7899e-05,52.88279,136.6833,0.1431595,1.526383,24.19373,21.63384,20.01455,18.06147,16.9638,7.359573,1.131909,0.9513984,0.7819474,0.8664876
1316047,GALAXY,0.5772794,7.718976,11.99263,-0.007221811,0.612747,23.67502,21.94459,20.32975,19.30956,18.69442,18.01956,2.214211,2.970459,3.443702,10.89514
1230013,GALAXY,0.5373503,9.167472,13.43638,0.3573054,1.077022,24.49603,21.65311,20.45392,19.66274,19.36041,2.970262,1.838448,2.044294,2.046117,6.865008
590463,STAR,-0.0004334274,14.79787,15.61691,1.978792,5.857741,21.65076,20.52651,19.79952,19.54395,19.31722,2.127494,1.125872,1.118621,1.126728,1.025756
280308,QSO,1.643551,7.101869,7.205976,4.926303,5.149758,20.31983,20.22298,20.26982,20.06377,20.21061,2.41012,1.742526,1.551864,1.488725,1.473118
400306,QSO,2.283339,2.143529,2.550045,1.928141,2.866636,21.41499,20.96965,20.91222,20.98913,20.61945,1.713792,1.493127,1.249638,1.057314,1.156021
195316,QSO,2.851362,1.742705,1.649048,0.9631017,1.866935,21.97749,21.26272,21.09824,21.23307,21.11783,1.248187,1.181261,1.181608,1.023714,1.358058
579181,STAR,-3.202496e-05,19.13981,21.89147,0.8456209,4.719654,24.1647,20.71266,19.62956,19.27452,19.07706,2.970641,1.384693,1.096551,1.120985,1.103683
595570,STAR,7.530427e-05,11.28355,22.22786,0.2030488,0.867427,23.99709,22.50954,21.16821,19.82245,19.13316,0.732142,1.258265,1.084571,1.029562,1.21948
519373,STAR,0.0001196595,12.53113,27.977,0.8873834,1.553628,24.1679,24.24869,23.15914,21.80849,18.85279,2.970045,0.3888329,0.5467538,0.4970807,4.563414
532456,STAR,0.0003583922,126.1238,134.9008,23.99063,64.50773,19.25508,17.94129,17.41078,17.20171,17.11556,1.468281,1.30402,1.011729,1.058565,1.169548
46227,QSO,2.264655,6.238762,7.731708,3.656715,5.926433,20.95671,20.36927,20.28001,20.24263,19.65174,2.114413,1.429517,1.199888,1.269531,1.240605
18372,QSO,0.1370642,34.31992,37.93388,10.10169,13.36482,20.14303,19.46219,18.9057,18.47532,18.38723,1.690543,1.916497,1.714141,1.758708,5.875297
303800,QSO,0.8822437,29.86359,35.10474,13.58537,20.99853,19.25148,18.99293,18.8048,18.73452,18.62592,1.307473,1.181835,1.081673,1.109112,1.403391
42050,QSO,1.548878,17.04382,16.66492,9.137787,11.75823,20.05436,19.73048,19.68269,19.49948,19.53139,1.462834,1.459043,1.311385,1.204735,5.529152
330016,QSO,1.461231,5.305623,5.168081,2.513345,2.988126,20.85443,20.85103,20.78962,20.66289,20.72056,3.343234,1.289579,1.122848,1.066416,3.343326
1034410,GALAXY,0.5300002,7.970475,12.59921,0.06406408,0.7699602,24.53983,21.92668,20.40839,19.29102,18.89854,0.09114949,2.969653,11.30489,4.291568,2.467336
813088,STAR,0.0001277524,139.6158,163.9865,9.763341,42.29306,20.44306,18.38654,17.48196,17.13675,16.90319,4.332172,1.141542,1.066598,1.002216,1.007396
539447,STAR,0.0001429169,129.4589,153.6335,11.2768,39.44931,21.69226,19.09104,18.10081,17.76496,17.50782,3.181607,1.435296,1.358976,1.438837,1.329752
1152055,GALAXY,0.1559858,112.1519,148.7045,8.781744,24.83999,20.05074,18.14999,17.00472,16.55613,16.2019,8.149938,4.694659,4.941812,5.056364,4.79359
1148572,GALAXY,0.9027172,1.756608,2.48681,0.3472997,0.4799994,23.55452,22.63081,22.53753,21.75701,21.4933,4.584705,2.116334,1.780824,1.025237,1.983469
318648,QSO,2.155251,1.013945,1.676501,1.229508,0.9889247,22.08822,21.75213,21.83841,21.64791,21.31793,1.676174,1.445124,1.548981,1.357518,1.431731
426243,QSO,2.603541,4.465453,6.291994,2.58473,3.676802,21.64532,20.92106,20.80283,20.77902,20.70282,2.645214,1.171977,1.211306,3.30868,1.02641
529194,STAR,-0.0001594792,384.9043,422.4304,59.3118,177.1098,18.43471,16.87264,16.24448,16.03275,15.91279,1.642065,1.597662,1.542186,1.305921,1.457002
258276,QSO,2.049131,2.702327,3.087646,4.233678,2.787897,21.53424,21.55555,21.3517,21.3226,21.56563,2.637878,1.471204,1.469097,1.362479,1.593628
653068,STAR,-0.0004849155,82.96411,85.22246,30.7362,58.36831,19.01167,18.08265,17.78951,17.70523,17.65141,1.64821,1.466658,1.302451,1.180926,1.226584
1008246,GALAXY,0.2949222,27.83421,38.97044,0.6390209,3.620859,22.29699,19.82744,18.28344,17.71585,17.36746,2.70285,5.938519,4.913757,4.434307,7.521491
1221115,GALAXY,0.4325136,14.10548,22.85098,0.2111899,1.229154,23.41997,21.18937,19.49861,18.73143,18.2874,2.969639,27.92183,4.011483,3.196344,4.672685
234034,QSO,0.594417,7.527623,8.654691,3.461487,4.61407,20.62866,20.32367,20.32794,20.16841,20.11776,1.254958,1.17337,1.134968,1.069774,5.728491
1242877,GALAXY,0.5077764,7.621127,12.56518,0.04413513,0.5718451,22.48253,22.1316,20.70026,19.68853,19.25924,1.13674,1.779709,3.372592,2.487571,4.568849
648675,STAR,-0.0003859737,26.46252,25.79245,6.414645,16.88162,20.50484,19.43635,19.0669,18.82724,18.8004,5.709249,1.157911,1.584959,7.870787,1.218176
829891,STAR,-7.01752e-05,5.834785,12.45111,0.357714,0.4464866,25.64649,23.14586,21.59541,20.32767,19.56731,2.969413,7.357148,1.617392,1.515428,2.851415
58709,QSO,2.277287,3.928062,4.512545,1.652726,3.192919,21.36045,20.75154,20.67174,20.7249,20.21326,1.443894,1.481531,1.303491,1.007962,1.554443
803945,STAR,0.0002449969,183.5425,191.2126,27.52982,86.76208,19.07871,17.60567,17.05245,16.84942,16.74726,1.5287,1.499813,1.511831,1.338095,1.383917
109957,QSO,2.580131,7.823267,9.090184,4.260223,6.100164,21.19201,20.61773,20.39804,20.46217,20.18461,1.316227,1.379674,1.384735,1.181047,1.025615
987579,GALAXY,0.2857997,35.05151,48.49586,1.435405,4.143477,21.78971,20.14385,18.47171,17.84089,17.42158,18.0152,2.980655,3.554628,3.672996,2.865599
535124,STAR,-6.736113e-05,27.13529,29.27334,3.462856,12.745,21.10313,19.60704,19.04203,18.80644,18.72899,3.124998,7.110582,1.068823,0.932407,7.15275
353898,QSO,2.119081,6.756251,10.14161,2.005293,2.692663,21.86395,21.06672,20.66191,20.21598,19.89126,1.963703,1.230754,1.170552,1.166596,0.9954678
157984,QSO,1.244522,5.017343,5.034328,3.299604,3.637154,21.42058,21.34765,21.17598,21.1036,21.45296,2.739057,1.059639,0.8373073,3.719366,0.7939371
1012516,GALAXY,0.002911063,168.6668,207.7535,21.43536,62.36441,17.85793,16.13289,15.34296,14.96906,14.74416,9.869527,10.01861,10.09492,10.29305,9.819318
437733,QSO,1.492973,2.831693,3.222279,1.291478,1.521571,21.87273,21.7963,21.43424,21.35642,21.08902,0.9664885,1.041431,1.126857,1.273217,1.400567
1306458,GALAXY,0.6152285,9.074589,13.87265,0.5055516,1.992371,24.5968,22.72955,20.98667,19.8152,19.41,2.969875,2.969865,2.396006,2.052186,1.395534
214340,QSO,1.826181,4.098919,3.792977,3.034105,3.443378,20.87269,20.99027,21.14115,20.80587,20.68144,3.579831,1.306325,1.27723,1.297806,1.043191
769130,STAR,4.732324e-05,58.34725,58.06318,26.48252,41.09537,19.32923,18.42664,18.19069,18.12168,18.08747,1.557546,1.45618,1.418836,1.369274,1.384019
364639,QSO,0.7666915,5.473675,8.973084,0.6449029,1.305155,23.50323,22.30908,21.55192,20.55161,19.866,0.8666589,1.302182,2.129243,1.170714,1.359487
30782,QSO,2.07421,9.212292,10.24127,6.425487,7.238075,20.81284,20.6133,20.48259,20.43019,19.9519,1.522582,1.447159,1.340805,1.851591,1.484427
675085,STAR,-0.0002544436,9.605246,11.75579,0.1698642,2.418889,25.1714,21.49449,20.43891,20.07097,19.63425,2.969023,1.387907,1.105391,1.054856,1.41907
1136489,GALAXY,0.5599105,6.879754,10.49543,0.7658117,1.347671,23.32512,22.10144,20.65544,19.44146,19.01073,1.02862,11.30421,3.474713,3.730948,3.093362
305952,QSO,1.364568,4.65925,6.652214,0.1572517,1.334657,22.50275,21.97432,21.07075,20.53681,20.27661,2.478568,1.120039,1.545385,1.882042,2.687388
235795,QSO,0.4970734,9.808691,15.23855,0.8017431,1.411762,24.89276,21.31746,19.89057,19.13034,18.60128,2.969933,2.502877,4.162139,4.199848,18.02069
1178448,GALAXY,0.426023,8.991345,14.05963,0.162565,0.5817485,23.61475,21.29511,19.63154,18.81956,18.27165,2.970089,2.970371,4.283535,3.320898,10.41417
1303763,GALAXY,0.5079665,5.905691,9.28545,0.139244,0.6142252,24.94623,22.5108,21.13428,19.9864,19.50691,7.360001,68.31182,1.913419,2.28592,2.897636
300020,QSO,3.108819,3.642072,4.533106,0.04645053,1.667684,23.80954,21.59794,21.13555,21.06328,20.87338,0.6676489,1.113841,1.030563,1.319391,11.30508
1163975,GALAXY,0.4574765,7.64115,12.05734,-0.1685005,0.5111179,25.68615,22.34047,20.53563,19.59931,19.10702,7.35961,18.02271,3.215664,2.48612,2.373752
395668,QSO,2.464524,5.808431,7.437644,1.975054,3.494102,20.97341,20.39536,20.27717,20.27441,20.03835,11.31078,1.85715,1.602464,1.548391,1.599207
182054,QSO,1.045783,12.72783,14.88438,4.51372,6.60668,19.82359,19.63099,19.30726,19.27335,19.21115,1.485655,1.322938,1.328398,1.179825,1.164738
329310,QSO,3.148769,1.065549,1.552401,-0.4600299,1.214819,23.89163,21.60221,21.58173,21.97553,21.46778,4.583093,1.656368,1.237129,1.118538,1.620679
432596,QSO,1.154851,11.90412,11.91679,6.819226,8.304933,20.3177,20.11375,19.81095,19.72958,19.8533,1.898145,1.716477,1.676251,1.507857,1.539821
577554,STAR,-0.0001481035,6.061391,6.883913,1.289435,3.007112,22.69801,21.33439,20.80521,20.59048,20.53164,1.199089,1.055731,1.086601,0.8988411,1.004044
975652,GALAXY,0.4760555,14.31602,21.96546,0.05431968,1.253656,23.99284,21.60527,19.76923,18.91557,18.42227,18.0202,2.970312,4.220881,2.5939,4.983631
319025,QSO,1.097678,5.266851,6.224616,2.44803,3.259455,24.02744,21.78301,21.30064,21.28228,20.87314,1.06886,1.981833,2.342769,2.970654,2.971239
226070,QSO,1.148447,2.385533,2.84713,1.903507,1.84955,21.80477,21.75637,21.43908,21.53244,21.24915,1.545513,0.9883789,0.9650892,0.8286892,1.598338
605434,STAR,0.0006399298,5.806806,6.614038,0.6817997,2.670776,24.49057,21.30432,20.91321,20.4957,20.3907,0.6716257,2.943243,1.726218,1.276377,1.144792
