,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
404036,2.214152,10.74482,10.88416,10.92097,12.84631,193.994971101989,16.6041325792758,20.20836,19.73414,19.62515,19.60205,19.32628,4.011838,1.226191,0.9421375,8.637072,0.9405484
19204,2.947864,5.535236,4.495942,1.296319,3.658297,169.71138681442,3.82339831652825,22.69696,20.99426,20.69291,20.53815,20.44414,1.213207,1.22221,1.041464,1.10137,1.158985
249667,-0.0001228987,54.6609,58.11417,10.73459,27.25793,186.73059405218,55.0565697437018,19.93629,18.84198,18.37409,18.20077,18.15299,1.89085,1.514309,1.348739,1.257427,1.255512
75488,0.1898691,16.23074,21.99229,0.3451627,2.680418,129.11010435799,47.1861484535565,22.58368,20.89255,19.73628,19.26378,18.87714,2.970271,2.380857,2.165574,2.094256,3.10599
437483,-0.0002369315,86.47145,93.06734,11.87356,41.99565,11.1851184143139,24.9285384535484,19.79678,18.35492,17.82126,17.61076,17.53096,1.356399,1.281317,1.130658,1.066612,1.084174
88650,0.6401043,5.447121,7.441813,0.7774389,1.297873,172.499214132422,5.20256561105377,22.78996,20.93729,20.33993,19.49365,18.99872,0.6455982,2.492735,3.327865,3.102135,4.377075
351314,0.0001275323,734.9705,903.9011,19.12985,171.5232,36.0568503712328,0.134662691601513,19.39072,16.86853,15.72399,15.32653,15.09162,1.098746,1.047325,0.8895152,0.8559783,0.9543331
56715,0.5102435,10.3579,16.00163,0.05958308,0.9599858,223.281407977042,55.2151468990446,23.35443,21.68742,20.27223,19.37416,19.08424,7.356808,2.969359,3.101072,2.999312,3.124789
3956,0.3580701,25.8843,35.20416,-0.1775101,1.635438,145.636925758169,-0.454468153380632,22.30194,20.721,18.87216,18.28676,17.88029,3.359854,11.30395,3.955944,3.45936,2.630994
118917,0.06038249,93.71355,105.6607,18.79247,36.4983,183.445547463279,59.4161696586924,18.59632,17.31532,16.80346,16.4024,16.23015,9.324164,8.077071,6.046055,5.040613,4.734788
288732,7.834549e-05,471.2762,533.3296,57.36811,186.3162,131.081081170868,6.32520909513052,18.66221,16.83451,16.03776,15.74696,15.57553,1.197412,1.198368,1.153929,1.122704,1.093902
310272,-0.0003599203,13.76742,17.46938,-0.07070326,1.870308,286.956490224369,79.2127934771565,21.73546,21.57201,20.0589,19.50781,19.12823,1.378426,1.838884,1.812943,1.537574,1.420289
218715,-0.0001246492,362.3776,432.0211,72.8842,170.7287,64.9778488606093,25.0117905567944,18.04529,16.50481,15.94414,15.69181,15.54913,1.296539,1.398292,1.106404,1.054282,1.293029
132701,0.4847919,8.587787,13.90351,0.2078619,0.8503287,218.658670868304,59.2078084651268,23.27452,21.38781,20.03518,19.21815,18.83665,2.969585,2.96998,4.510443,3.87296,3.578484
215790,2.350162,3.356204,4.640134,2.245163,3.420904,196.324734081377,45.4096291919203,21.83045,21.06829,21.33757,21.28625,21.20201,1.065279,1.164334,1.12412,0.9708166,3.258128
201899,-0.0001614139,49.52201,64.82888,0.8522459,9.280805,191.432978520399,49.7553866107685,22.3264,20.54687,18.68022,18.15717,17.86569,3.984143,1.590954,1.183752,1.04998,1.140463
396317,0.2190617,61.8199,83.44711,2.920605,9.18659,205.570545175924,43.9809249324663,21.28966,18.9676,17.58472,17.03918,16.64648,18.01998,6.184538,5.255541,5.103239,4.45125
153503,1.858033,49.77709,54.22337,33.13303,37.28936,140.568535835949,46.0706694065201,18.55769,18.44699,18.42941,18.16939,18.09817,1.591026,1.463762,1.41189,1.34125,1.282792
272984,1.945268e-05,159.6948,188.4322,4.471499,35.76321,200.618761981797,38.5749950707603,20.96922,18.51987,17.38348,16.93275,16.69701,1.503765,1.210922,1.195661,1.142788,1.247663
178388,2.805424,10.57204,11.92377,4.428386,7.479721,130.977879553625,27.7991899922689,21.19386,20.2946,20.14928,20.20542,19.89566,4.730102,1.61512,1.328819,1.201689,1.240378
18826,0.6405989,7.923967,13.85645,0.09590577,0.4734894,184.900690165701,-0.994075194800586,23.02294,22.08486,20.33983,19.27017,18.64621,1.813836,1.579903,3.271127,4.887093,3.74262
296507,2.252202,4.601247,6.59988,2.147779,3.840137,225.378588813185,11.6396791180515,22.42025,21.65559,21.78558,21.31731,20.74517,1.472512,1.362341,1.286426,1.351466,1.705443
49053,0.2977265,37.40874,50.14771,1.510926,4.465718,222.006907656907,1.09163431207534,23.11841,20.19065,18.54552,17.95332,17.53116,0.09560563,3.902956,3.216447,3.325249,3.206837
342287,0.8527819,3.63161,4.168444,2.616419,3.478591,222.350762154152,26.1174115122758,22.53885,21.13554,20.9873,21.07969,21.13416,1.608677,1.698223,1.446962,1.357874,1.347159
344880,0.1214855,83.8732,106.4378,8.214289,25.80806,121.827333178664,22.4985708215331,20.44534,18.70836,17.77687,17.40621,17.09758,2.392869,2.333543,2.200747,2.238169,2.122177
432107,1.052501,5.134169,4.951422,1.990998,3.377869,254.793673907779,42.7274818172512,21.26161,21.02978,20.79834,20.84525,20.82195,1.540443,1.201303,1.187569,1.094892,0.99542
199324,1.806707,26.67513,28.42209,8.844279,14.71552,134.769137747406,4.44661094327888,19.28832,19.19202,19.06394,18.79563,18.74039,1.662037,1.327088,1.410219,1.25756,1.194924
82890,0.7573614,7.855689,11.23367,2.09748,3.804137,215.507089336627,6.5540236492854,21.63582,20.73443,20.40086,20.16206,19.86693,7.359664,1.615021,1.482924,1.555592,1.405033
46049,-2.3739e-05,12.90605,15.18718,1.608564,5.176242,320.157711842644,10.6769865634514,22.658,20.70981,19.97079,19.70242,19.50186,1.834729,1.460821,1.145051,1.106105,0.9971862
100499,0.3543686,33.91822,48.13376,20.59899,17.98873,181.696105384459,51.0052827152222,19.11381,19.01698,18.58891,18.33907,18.00604,1.614883,1.510071,2.352045,3.531604,2.93225
323458,1.14784,2.281516,2.416775,1.529784,1.565645,19.5574843622984,28.8134029273886,21.88813,21.96229,21.66805,21.68731,21.23503,1.487013,1.486434,1.257031,1.359247,1.202571
286704,2.119928,4.346775,5.18793,3.42269,3.620505,25.2352523153402,0.929654375048614,21.50678,21.3411,20.96642,20.84629,20.38592,1.313731,1.501893,3.380771,1.268987,43.76588
376767,-0.0005835475,232.1016,265.0641,10.921,69.437,259.127635585664,41.0179808293792,19.5117,17.54675,16.6573,16.28363,16.11359,1.130269,1.255221,1.061475,1.077582,1.145735
99100,0.155195,56.50381,76.4146,3.764352,12.13682,119.594104540786,33.8100202344363,21.00178,18.96181,17.78756,17.29488,16.94838,3.092759,3.706566,3.762784,3.676413,3.04146
355502,0.2865822,34.70862,48.67136,0.9524421,4.500139,253.945253453765,45.4208682717007,22.62578,19.15031,17.54389,16.92845,16.64902,2.97045,6.357942,6.442029,8.328321,5.424009
330296,0.5297892,13.11747,14.45617,7.937139,8.865999,187.792494348799,32.7689783573414,20.99467,20.28652,20.16045,19.80767,19.88758,5.304749,1.904724,1.568768,1.566798,3.465922
32965,0.5286838,10.28381,16.60825,-0.07058552,0.5409131,138.971868389274,0.947008193294976,23.07065,21.66987,20.064,19.07421,18.73148,11.30788,2.970046,3.312277,4.318742,3.632265
349471,0.08038896,132.1427,172.7319,9.440616,35.97955,209.702588803413,8.62510849112577,18.91795,17.05825,16.1682,15.77059,15.44497,9.404258,8.419729,7.492273,7.458236,7.255295
391380,-1.152454e-05,3.159695,3.008042,0.9773462,1.652296,130.852866729334,27.070512959574,24.58355,22.26543,21.94487,20.50271,21.06736,2.96954,1.276433,1.362518,1.454809,1.138989
174232,7.880217e-05,25.95377,44.80276,0.3397066,2.000762,35.2006755372956,0.867468763078951,25.61534,21.52576,20.04621,18.96113,18.36755,4.584657,0.998566,0.8989024,0.8942389,0.9213711
102732,0.9449203,5.57534,6.421137,4.804593,4.854167,1.37223075844588,1.20651474312905,20.86609,20.67164,20.49092,20.56434,20.42728,2.929913,1.40223,1.253652,1.283668,1.559613
188196,-0.0001096879,204.1015,235.3317,4.533002,49.30544,243.384459322323,38.4117566357627,20.81753,18.262,17.13412,16.71982,16.51465,27.9181,1.159085,0.9941351,0.9051363,1.039405
398018,-0.0001051946,247.5769,450.1063,3.494319,18.91876,207.708810199908,50.6706703075002,21.4191,19.29056,17.79981,16.48766,15.76652,2.339386,1.128561,1.058637,0.9910168,1.019802
252551,0.3650376,13.30992,19.53071,0.305123,1.486863,212.27025632735,56.0752973697341,23.99109,21.45287,19.55464,18.90928,18.57128,2.969821,2.969414,3.188589,3.157789,10.84521
315096,-0.0003275801,194.7636,200.8853,46.10448,112.0131,119.514587156886,48.2759426375387,18.57823,17.34493,16.90431,16.75537,16.7015,1.500454,1.400718,1.163518,1.163156,1.157592
409874,0.3844472,14.53676,21.936,0.3908471,1.58639,191.041399356625,8.4491763250429,25.03968,21.01627,19.31444,18.64161,18.28533,2.969933,2.969944,3.643725,3.451915,3.324081
409104,0.070868,106.1941,129.4684,13.02987,36.37551,189.476985482511,17.2467507861321,18.60021,17.06248,16.33947,15.97048,15.70726,7.024437,6.354911,6.194006,6.113036,6.06277
251995,0.0001874549,10.96352,18.94104,-0.0199142,0.9992853,159.038196570605,46.2144840852452,24.97708,22.3602,21.14547,19.96245,19.44079,2.970632,1.181413,1.427648,1.339636,1.269632
360906,0.5502748,6.73468,11.24227,0.04664634,0.520685,245.378624311272,28.9362756147857,24.96683,22.88015,20.69146,19.72339,19.3039,2.970551,2.970412,3.051316,3.687857,3.286486
63923,1.86893,27.69504,29.57343,15.1772,19.59342,156.43921882165,59.9440342547913,18.80033,19.0486,19.016,18.67725,18.58728,1.628052,1.587293,1.463942,1.344904,1.41765
198821,0.09047107,52.89842,64.36251,5.438238,16.45627,222.982170349451,39.3450085354234,19.32915,17.99554,17.28722,16.87641,16.61468,9.230514,6.441876,6.293463,6.375123,5.654105
424570,-0.0007666763,5.552142,5.320655,2.053253,4.293321,339.811034027368,24.0612931631129,21.76535,20.848,20.61734,20.43788,20.48587,1.933055,1.538225,1.323844,1.928715,0.823612
73533,0.362067,2.340415,3.341927,1.709425,1.929241,253.373121085386,38.7515953274052,22.4076,21.88117,21.81701,22.11807,21.5609,7.358794,1.240033,1.207163,1.062698,0.9172353
227148,1.844048,4.640643,5.504539,1.642793,2.407259,167.317075593277,8.54284419019855,22.45143,21.73998,21.7128,21.28505,21.10596,7.359489,1.715068,1.598899,1.128011,2.266462
242272,0.732557,4.954091,7.787101,2.594071,3.51697,215.940710920207,38.6439166311444,21.73822,21.19913,21.06613,20.88926,20.24462,0.9000782,1.19783,1.098308,1.217247,1.223268
26817,0.8732233,2.888356,7.063796,0.007556814,0.09474031,121.162048795586,43.4681857718673,25.42383,23.43976,23.42696,20.96385,19.85135,2.970078,1.101569,2.96929,3.275221,4.424006
375787,0.6292585,7.291915,10.69484,0.4296292,0.961205,184.922709985249,30.7318469660459,23.4335,22.18925,21.04811,20.05089,19.58159,2.970883,1.957282,1.878451,2.059485,2.204362
330565,0.9504212,15.78069,21.04364,3.115054,5.842167,257.343975010851,44.1256372849173,21.47975,20.61009,19.87732,19.65598,19.48262,3.296032,1.266301,1.158732,1.099928,1.145875
254987,3.694187e-05,58.79852,73.96867,4.648213,19.12404,249.468031064563,31.5263200288262,21.56453,19.56792,18.71621,18.34407,18.15507,1.144577,1.21836,1.291393,1.133243,1.115054
408985,0.8591159,10.45477,13.65496,3.683573,6.362388,226.283124882187,17.9075240956141,21.03155,20.3066,19.93628,19.96712,19.6167,1.914002,1.412442,1.083786,1.340816,1.258399
329802,0.0001943894,289.5806,300.5061,87.35867,173.0384,188.319814214685,15.1008456483429,18.02759,16.86026,16.46362,16.32147,16.28482,1.477834,1.533611,1.269546,1.161627,1.426934
140398,-0.0002587143,158.2699,163.0802,40.165,89.95125,197.818015780876,60.701423089347,18.82654,17.53401,17.02034,16.83168,16.77678,13.20911,1.346131,1.436477,24.79076,1.156985
279502,0.0001572458,214.2992,262.1298,26.17863,72.76685,66.0596584261331,29.9264775960873,19.08994,17.51716,16.73521,16.38014,16.18101,1.40766,1.204152,1.296282,1.171454,1.09095
270941,3.118248,4.184317,5.771376,0.6095855,1.341625,342.704682376001,1.02013329132924,24.83619,21.94077,21.3211,21.06802,20.80706,2.969869,1.334536,1.230061,1.932038,1.080269
29428,2.122822,2.906373,4.701211,5.011786,2.868762,238.922183323269,50.7974401022036,20.93114,20.79995,21.03832,20.84439,20.56069,1.227927,1.082855,1.242604,1.094425,1.034222
268667,2.253806e-05,35.1074,144.4432,-2.197801,1.082368,159.062669897855,41.2054406133253,23.93904,23.17302,21.81809,18.70892,17.04004,2.970122,1.283373,1.124118,1.220617,1.132991
185939,1.030051e-05,365.4849,438.4319,7.063077,74.68115,146.795655534831,43.972405251909,20.34719,17.73361,16.5575,16.10976,15.86008,1.390273,1.632218,1.332713,1.286685,1.220538
322973,0.0005414853,111.2366,117.3554,28.42026,61.64439,129.893642629964,24.7681233555979,19.14545,18.01651,17.56693,17.39349,17.29468,1.371683,1.317386,1.266841,1.114356,12.56378
316648,2.350321,11.23894,13.74385,5.564887,10.81573,160.656457182227,32.437758816116,20.84957,19.91114,19.80674,19.73566,19.41889,1.439,1.34962,1.240873,1.09935,3.634273
358852,0.4358608,6.834358,10.00281,0.2717966,0.7756962,235.111909911371,6.42221584489215,23.11731,21.77357,20.3889,19.60551,19.19398,0.86651,2.970094,2.88733,2.852248,3.767216
10485,2.231238e-05,6.828596,13.93796,0.4949893,0.6664677,147.101387086734,-0.0646849774314277,24.27965,22.56472,21.04679,19.70523,18.95972,2.96967,43.81591,7.356805,4.125456,5.434776
412488,0.3067704,27.66172,42.46273,0.8623416,3.165765,135.041416667504,25.0261598971907,22.33129,20.12,18.53013,17.94613,17.51889,0.3676044,4.868688,3.210207,2.960411,8.955799
75211,-8.620003e-05,70.34698,75.16292,16.60086,40.30323,119.807177557947,40.6710170686129,19.76819,18.4604,17.973,17.80683,17.76213,1.684053,1.536454,1.313168,1.321792,60.70502
278238,0.695038,6.406325,9.819645,0.008773417,0.4028157,178.687155199464,11.3244129123798,23.79227,22.71336,21.09685,19.79485,19.34572,2.969834,1.34234,2.443214,2.244409,2.530049
408537,0.000529465,282.4146,368.4259,6.783676,47.07908,169.168779634772,8.57654274555806,20.8712,18.22318,16.85146,16.23454,15.90576,1.509386,1.432227,1.406492,1.497127,1.302101
117586,0.6430513,7.277298,12.2668,-0.219533,0.2447299,195.421482806962,9.87861575970555,22.91092,22.23858,20.59204,19.33459,18.67384,0.07219782,43.76873,2.970131,2.52314,3.161227
171988,0.04083643,60.76651,75.08327,7.405493,20.78174,34.2209538994371,-0.525533975661468,19.39378,17.88851,17.19701,16.79997,16.45908,6.981041,5.613017,5.535567,5.282083,5.70433
5668,0.0001617622,23.32503,23.70343,8.049091,14.89717,182.121704256736,0.391788594960952,20.32793,19.51882,19.18524,19.0645,19.03148,1.426098,1.287867,1.108939,1.122985,3.604582
209655,1.049673,26.9269,23.33627,21.95798,21.09257,182.331252668414,11.2482943718815,19.39351,19.19062,18.96269,18.95464,19.06154,2.139087,1.9258,1.602147,1.612194,1.728534
282562,0.000122821,27.80724,27.64479,10.63417,18.23954,114.653852849903,18.7526089528959,20.36144,19.26728,18.94165,18.8524,18.91077,1.741446,1.424736,1.287236,1.268691,1.07519
307619,-0.0001278975,307.08,369.2332,7.652415,76.67099,3.14384648413119,34.6330211324572,20.25588,17.70744,16.65956,16.31551,16.10434,2.124907,1.188596,1.302556,1.197572,1.16868
17304,2.566177,11.38261,15.49493,2.53056,4.7418,181.237058235557,2.62602860514808,21.28483,20.75202,20.32203,20.09036,19.60719,1.413774,1.428717,1.341561,1.38481,1.321285
265593,0.1194811,82.05305,106.1275,7.040127,23.40997,238.981393102291,45.6838024552065,20.16244,18.24005,17.32475,16.93046,16.60142,18.01448,3.943884,3.678659,3.667308,3.857991
314003,-5.983839e-06,16.36796,54.36705,-0.1253844,-0.05215237,144.523035577706,12.0133212299728,25.36,23.67749,21.85195,19.2263,17.84506,2.970527,2.969179,0.8769712,0.9831486,6.34841
404724,-3.915438e-05,32.151,50.43091,0.6008081,3.669198,49.1348036250569,-0.612143903569864,24.51656,21.15717,19.67249,18.69257,18.13088,2.9701,1.193273,1.133474,0.9471348,1.143412
46003,0.0009858265,3.03037,2.631369,2.426993,3.060925,188.252567291817,-1.33573391155182,21.67832,20.96508,20.66126,20.52983,20.07973,11.30737,1.510193,1.509404,2.02388,1.819183
189854,0.6338621,5.539823,8.186026,1.513578,1.835973,143.200011344037,6.60855991388748,20.78942,20.51315,20.10943,19.41609,18.90002,2.752347,2.779433,3.579898,3.350101,3.457692
415984,1.978618,3.873171,4.874399,2.779011,2.430155,215.479431297235,22.1549868460955,23.58608,21.87496,21.90137,21.77559,22.07331,2.970011,1.705326,1.297297,0.9369721,0.6780192
276315,2.540454,3.445761,4.750767,1.407885,2.089976,174.411091743104,38.4189886584589,21.53154,20.77016,20.51642,20.29683,20.18945,3.572341,1.839889,1.430124,1.481265,1.391382
435884,-8.871825e-05,5044.494,5800.221,841.9974,2361.414,353.041331283949,7.49838323942273,15.94071,16.32582,16.19148,16.8482,13.70613,0.9299014,2.150336,2.563607,3.227777,0.8470206
100995,0.1093667,18.88623,20.7888,2.368894,9.203759,0.230069026131332,-0.989106481611832,20.37303,19.16775,18.65159,18.36116,18.23816,4.225309,4.12489,4.275702,4.203887,4.434428
106197,-0.0001744155,3.459845,17.59818,0.2543842,0.123661,246.368070823707,43.6580996606366,24.07323,23.79598,23.22566,20.87447,19.21068,2.969534,2.96938,3.333417,2.241337,1.683446
430619,0.5826693,6.656381,10.88329,0.3343768,0.7422394,124.735626555588,43.8908440033839,23.56485,21.60105,20.23326,19.20683,18.72347,2.969661,1.729974,7.359054,4.430999,2.478993
439829,0.1372209,87.8634,117.0638,7.265821,22.50954,127.418643302023,23.5571362856611,20.64675,18.39917,17.39659,16.91713,16.55704,3.221512,2.810664,2.759123,2.776616,2.663346
392560,0.8402529,4.138509,6.782012,1.735833,2.52329,2.07000089196856,35.7774540379066,22.04445,21.50162,21.42058,20.99879,20.53846,2.483072,1.281092,1.420566,1.327896,1.109466
335834,1.624518,8.400767,8.676068,4.500586,5.159021,164.523618287741,32.1393856515028,20.89045,20.79978,20.63425,20.2934,20.49601,3.456834,1.459521,1.202322,4.612236,1.586034
200366,-0.0002862872,150.3556,161.2018,26.34241,69.26611,50.1510224058903,41.204197914165,19.27582,17.8272,17.22653,16.98688,16.87321,1.163617,1.101046,1.056655,0.972112,1.022444
34568,2.701898e-05,395.6373,446.6167,37.18034,146.5232,117.022628256659,40.0245505614715,18.80271,16.87482,16.09957,15.8188,15.66007,1.70707,1.673784,1.446452,1.45011,1.590219
271865,0.9710604,3.963959,5.38614,0.9791646,1.785523,129.174873609109,56.2901654194923,21.09618,20.71481,20.53539,20.39038,20.22144,1.83978,1.343699,1.150856,1.136587,1.452993
355864,0.9181889,11.53357,12.6403,8.981784,9.380375,18.6560272997593,29.616523353966,20.03985,19.87072,19.69093,19.71412,19.53938,1.528869,1.331007,1.249619,0.9935727,1.597631
29651,2.367861,2.285972,3.202358,1.290857,2.413062,175.190584559996,4.74717975685711,21.83235,21.44415,21.35892,21.49078,20.99747,1.581718,1.64989,0.9472764,1.089716,1.967897
62990,9.274475e-06,25.01346,26.7817,4.268613,13.1944,132.129478714551,54.1828869191331,21.15235,19.7151,19.04937,18.77947,18.57483,3.522547,1.601443,1.539693,1.585068,1.420759
22086,7.662868e-05,83.48654,113.1738,1.595676,12.59584,12.0925797024382,14.2121401174413,21.97531,19.7255,18.33444,17.69055,17.26841,1.785329,1.405278,1.265251,1.396498,1.268251
277185,1.533273,11.17089,11.39537,6.419586,7.251638,155.783808938299,34.4258455770642,20.96326,20.77368,20.39062,20.24498,20.2152,1.666768,1.625351,1.614223,1.241496,1.42087
435723,0.5103632,12.06858,17.62819,0.2811985,1.343747,208.914686855594,18.3058006925574,23.81905,21.87877,20.28565,19.4085,18.89715,0.2630104,2.873664,2.260416,2.699845,1.896401
85553,0.4787504,11.40737,17.85891,0.1644167,1.049626,212.347008677221,58.3665537553248,22.47239,20.26073,18.68559,17.97192,17.47201,27.91472,2.969469,5.712147,6.680846,6.245473
342532,0.9419896,10.34621,13.0512,6.639117,7.071427,30.6593683491695,6.92496857375363,21.11135,20.49494,20.14491,20.13273,19.93686,2.034929,1.201645,1.355949,1.399552,1.156523
413675,0.8811938,1.721093,2.305851,0.4541157,0.6674017,165.570322094321,25.999746246605,22.48897,22.77621,22.2794,21.70009,21.6771,1.260797,2.970315,1.94816,1.109541,1.582725
144451,0.0002244511,38.37443,36.09701,16.98688,35.22695,151.718935302097,5.18633407868235,19.58832,18.55337,18.38643,18.32792,18.26682,1.750076,1.488116,1.1653,1.356863,1.368171
