,i,r̄,Mfac,rFac,f1,f2,f3,f4,pa,Sα,phaseAmplitude,t_char,rBLR,FHWM,label
59739,89.61821546208665,17765.323557147316,0.1634439543787504,50.496266859128205,0.8516073423041856,0.897587345283685,0.2066206289120589,0.7962524835159025,105.8841773270723,-1.390772028498219,9108512107374624.0,105.64666712502148,172.81590230857424,2100.0000000000355,doublePeak
10919,45.0,500.0,5.0,2.0,1.0,0.0,0.5,1.0,0.0,-2.0,518701948885188.06,98.63610672502388,148.70219873646053,13200.000000000013,doublePeak
107707,70.37760798530113,12370.817790621,3.9785026709889046,58.94841670626732,0.4930908386231494,0.8128944243717535,0.6771991176039983,0.6282135320301354,271.8290941497602,1.7321604355650029,9029666325322800.0,2147.282444776768,2929.438699274314,2999.999999999936,singlePeak
42284,25.463119735418548,37428.52176104794,1.646167286817248,9.568015297434938,0.324512605270372,0.0206427031751649,0.7472422006529583,0.0067704448044879,271.6859839740598,-0.2258001464912533,2.5573784528060664e+16,2299.6795887183284,3665.138522846456,599.999999999934,singlePeak
8435,45.0,500.0,0.05,100.0,0.0,0.0,0.0,0.5,0.0,-2.0,579394860036182.2,0.8573874926244537,1.486291753419342,12599.999999999944,doublePeak
30197,80.0,25250.0,5.0,51.0,1.0,1.0,0.0,0.0,360.0,-2.0,1.4986563147496226e+16,4330.276044734848,7509.495571892095,1800.0000000000016,singlePeak
141899,74.27976368486158,26986.025711947223,2.3940685160145745,77.16207512254117,0.269258028993977,0.4545073156484178,0.6888285389750668,0.2288148876126983,27.56819619720268,0.3069438122338268,3.2387254080474816e+16,3087.647841750498,3843.3180288461913,1499.9999999999682,singlePeak
54555,64.3606785579786,17014.215008236348,1.0079941692085357,80.20527158548747,0.3140734094694792,0.7913289782000584,0.1894372743723349,0.4182100199188338,327.8576815221033,-1.7185303504095049,2007182856650131.2,668.3735410289997,1020.2027761063174,2400.0000000000023,singlePeak
102810,65.53124401201958,5271.9474987543135,0.4095942899026242,57.15620461697554,0.0121089047342496,0.4586252015087312,0.6480900249006557,0.7529345070494653,111.05150063334648,-1.248913997450526,2498884794839955.0,91.4505924122732,128.4219357678362,3000.0000000000027,doublePeak
67510,70.34737665957226,11532.456997499628,2.10893222045508,52.57154705243632,0.0392905348764148,0.3153413384495924,0.8076246736598004,0.9051346290478576,63.66933487090401,1.3240485852578423,1.5027176985301478e+16,1073.9971038547264,1446.5020272827585,3300.0000000000364,singlePeak
128102,44.99881175851512,8360.460169988399,3.2792493942880494,48.82684809965949,0.6604259536414818,0.2201946462110219,0.9470309341445448,0.9313127345237264,325.9544238532558,-1.4009137786561063,3444945639792596.0,1288.3546447735555,1630.8575352653277,2999.999999999936,doublePeak
69722,27.171630523390743,42393.865141584094,1.1097897207529313,30.129545389658134,0.0874289068362141,0.7853269280691516,0.5740836951320762,0.4003764758216365,239.58639371239988,0.2497383984767269,5.607431329219225e+16,1992.8091937691004,2796.9625740712504,599.999999999934,singlePeak
109945,19.291750668372423,7782.671129217307,4.21808916757466,41.64282134655196,0.4321976748901686,0.5714283511939894,0.6378018207919137,0.5776636039119887,175.8920305928743,1.240525734322461,8486893244345322.0,1260.560975480206,1953.012977276665,2400.0000000000023,doublePeak
10568,45.0,500.0,5.0,2.0,0.0,0.0,0.5,1.0,360.0,0.0,538123813876816.25,117.06241811155574,148.6890956904652,13800.000000000013,singlePeak
105448,13.547057874968187,41018.744999714254,2.0676500192720466,60.84424593034639,0.4313233528840585,0.6963535086570246,0.4797476944391341,0.1765637439025139,317.2090636620356,1.1667740209605055,3.653174614091427e+16,3301.4232548561367,5047.434428014828,599.999999999934,singlePeak
22480,80.0,500.0,0.05,51.0,1.0,0.5,0.5,0.0,180.0,2.0,270363181070852.62,0.910302034849822,1.4870225209401498,16200.000000000016,doublePeak
105671,13.956066886892296,14525.264538431402,4.282265079102741,24.1873104047744,0.976570104984898,0.8860165219381614,0.6559256767294409,0.785712853928668,166.24096339230923,-0.4158304755084234,9681092507293196.0,2232.660260727351,3694.6362651435793,599.999999999934,doublePeak
61037,62.60919246011247,30562.29550644714,2.845360541145981,4.511307899654751,0.6195385569799298,0.0696569085716943,0.2910178200829089,0.9249111750398687,343.2396280808132,-1.6859849077867963,1.3912451988893328e+16,3343.015832744729,5171.876103633459,1800.0000000000016,singlePeak
32654,80.0,50000.0,2.525,2.0,0.5,1.0,0.0,0.5,180.0,-2.0,2.652843112384243e+16,4333.749208429865,7509.435696071791,1200.0000000000011,singlePeak
88521,68.14655322348929,5476.797955823114,0.2264588054784249,58.12185724425229,0.0225882845496732,0.0203242103586537,0.2536528632120752,0.6811972591143702,239.6929642646144,0.4671989598376616,1.0130652796815264e+16,65.85001390134637,73.76907478930531,4800.000000000005,doublePeak
43556,32.74785186118495,20729.17866960048,2.026892108914919,40.95073987937688,0.2255242751143893,0.7855762872043345,0.5753905069939836,0.8199605750287009,82.40225906961099,1.602100761732709,2.738026308955647e+16,1760.752055018084,2500.3105714124035,2400.0000000000023,doublePeak
68547,89.26755172815868,32012.107618900285,3.484156633643276,93.86174571473632,0.5239905478925679,0.0650769881534031,0.5603576735809552,0.1528156641065303,321.94530437728827,1.328322652466159,4322088743255057.5,3856.3837130482752,6614.824961413813,1800.0000000000016,doublePeak
129995,17.001832019861983,19437.361281607777,0.0610718215880717,44.22580374929957,0.4977729554882666,0.9007945398549692,0.3324440139268174,0.1907348054320966,190.22957437459087,-1.7458918906423824,1.7061680307266008e+16,45.6926624342657,70.63148998553547,599.999999999934,doublePeak
93515,63.46147753165886,31904.11652916823,1.6651089052745491,15.72096716416654,0.672564934726868,0.2636828524889129,0.4811976564360638,0.2742841497868467,80.07849811567186,1.892237589882148,2.000611915014229e+16,2208.530504754718,3160.008386202592,1800.0000000000016,singlePeak
53220,61.4178837596558,10175.075847537451,0.8775384756568309,47.06546358692356,0.1609909784214925,0.24949627495514,0.1190337764007795,0.109181957615675,300.2616617434414,-0.1219876408044791,5144411683075340.0,371.0273683628475,531.3336790852904,2400.0000000000023,singlePeak
87690,48.1425721721933,34384.20786348066,1.9560831160686671,43.7847134199962,0.1732920209013676,0.8473142491978761,0.1752710271193167,0.5217054590297067,66.8567169401093,-0.5628289593370304,5.032579826626814e+16,2724.642609892632,3999.102566794929,1200.0000000000011,doublePeak
114593,80.05142852457868,17417.50868095684,1.711906550283376,81.72786515034124,0.1589245805441372,0.8308301444689185,0.9249247241188296,0.6927934523466892,142.881095678375,1.7433056685823525,2881708611935278.5,1278.541913554474,1772.653184593521,3000.0000000000027,singlePeak
59603,36.35271191656193,42225.12657528551,1.6745768092547406,74.57351259922349,0.0507039430247159,0.3264995184257779,0.0888334249036396,0.8777915869368305,333.7071055875077,-1.2712175061032305,1.7402694969759354e+16,2532.27838111947,4201.9036336766885,1200.0000000000011,doublePeak
132469,31.887642783635133,17950.482482123807,1.570270987283376,32.43152329692711,0.6899558472748339,0.8478497232236178,0.3330460658165973,0.9084073264412872,307.2656383086766,0.2164114109091945,6995741956319039.0,1052.3592625043225,1675.8356248548414,1200.0000000000011,doublePeak
90622,62.17072045735012,5387.273500807578,2.987272104425435,2.8627999779688915,0.3116287325351781,0.9455149665959008,0.0657504347680042,0.0628133580694697,206.36389850473088,-1.6853075445689756,6120258220679247.0,578.3343313578021,957.1001223608844,4800.000000000005,doublePeak
7532,45.0,500.0,0.05,2.0,0.0,1.0,0.5,0.0,360.0,0.0,300282971337548.94,0.857690228518783,1.4868165498119603,6899.999999999973,singlePeak
96363,85.32235862365033,21087.644595542475,0.9501180509052496,78.87281781720112,0.7199749601244905,0.4416829878968196,0.6451468828622726,0.2134597908878037,259.2953191490071,0.1952275448281595,1.858629136840047e+16,722.1779147846498,1190.7322835444231,1800.0000000000016,singlePeak
19506,45.0,50000.0,2.525,100.0,0.0,0.5,0.0,0.5,180.0,0.0,3.626966518610383e+16,4330.494469125248,7506.784781677809,1200.0000000000011,doublePeak
85712,50.38929781662148,3598.2774985250044,3.284386965051477,77.70325837195058,0.180515475498048,0.1447051800366267,0.5800259714706808,0.6705821600796467,193.6113052734588,0.6882458675608647,6584845357737926.0,611.0062937827198,703.024654050924,4800.000000000005,doublePeak
34407,80.0,50000.0,5.0,2.0,1.0,1.0,0.5,1.0,180.0,0.0,2.819489232870336e+16,9087.112085811816,14871.407842953398,1200.0000000000011,singlePeak
10956,45.0,500.0,5.0,2.0,1.0,0.5,0.0,0.5,180.0,-2.0,414192945951469.4,85.77846607280958,148.70508438638643,12599.999999999944,doublePeak
29293,80.0,25250.0,5.0,2.0,0.0,0.5,0.5,0.5,360.0,-2.0,1.7972046008130884e+16,4410.661316428062,7509.709425643867,900.0000000000341,singlePeak
46543,27.36279509419424,29848.67299457229,1.9027662770337768,5.56926784526452,0.664708428657649,0.0051530923528592,0.5057426175978169,0.7307471662866344,191.1483348884165,1.0166091494704057,2.750256316688699e+16,2197.5073240089373,3378.085746029228,1200.0000000000011,singlePeak
107690,37.11339972270648,14688.893437526956,1.0845200016351886,36.89217138667768,0.5708983793704137,0.9292002970942056,0.628736718447038,0.1296110120236602,356.67436259769613,1.4637750956967874,1.2354413373208768e+16,746.4295806442822,947.9230032646856,2100.0000000000355,singlePeak
104077,10.448589596001444,28381.86776370177,0.2772099794419562,22.33890240607901,0.7353092593068129,0.5781697313295752,0.6090786888297889,0.6868896233635341,313.32911111646,1.4887902837154037,6554173484732183.0,278.2343494973223,468.3792223744085,599.999999999934,singlePeak
95383,75.02963347339683,48480.08682153439,3.3265643425224347,2.3598450491601968,0.4610645570305841,0.869665391668741,0.4521809810851328,0.3549247233773829,122.05560902856509,-1.119198653255253,1.5999365545487272e+16,6378.652896807597,9590.743997157737,1200.0000000000011,singlePeak
15417,45.0,25250.0,5.0,2.0,0.0,1.0,0.5,0.0,180.0,2.0,1.2575831170190244e+16,4331.335685350242,7508.423630862012,899.9999999999675,singlePeak
63405,87.5449493860182,7232.218194532807,2.8216254450296296,69.40055510607678,0.4094997811763907,0.2972930240361604,0.4961561208532914,0.3954314875640494,355.30212867501496,1.1724920365694316,5679035145329470.0,725.0586498048852,1213.2291860075409,3600.000000000003,doublePeak
129588,71.32822007757156,4485.84902517153,4.605043601508166,94.53942223446926,0.5639510283708201,0.654212551906846,0.669738966438075,0.280457073421503,272.3290992810924,0.8037150254440868,4776527386039243.0,883.7647964620088,1228.957660726901,4200.000000000004,singlePeak
118429,82.20675738412486,11809.146911082848,2.47996167313957,81.78199364895922,0.4806246442936053,0.023737923770602,0.1790211759391319,0.1735387123849955,192.54693210461235,1.3472773817573085,1.0388625810368318e+16,1040.6844172315425,1742.1006722692146,2999.999999999936,singlePeak
9936,45.0,500.0,2.525,51.0,1.0,1.0,0.0,0.0,0.0,-2.0,242340268283575.7,43.3302597373766,75.09930698712714,10800.00000000001,doublePeak
138927,49.0051788966068,43510.65239426428,3.2163044882355467,77.94055597127785,0.1979412273038058,0.2155534822260182,0.6139503151449881,0.7153768410850709,104.64709973630276,-1.1556609139921274,3.2345392468581016e+16,7120.2147771379,8318.108174988263,1200.0000000000011,doublePeak
8095,45.0,500.0,0.05,51.0,0.5,0.0,0.0,0.0,360.0,-2.0,323120357711434.6,0.8578780677752924,1.487142171471152,10800.00000000001,doublePeak
105018,20.2291476446294,19737.051123712376,0.5864104341855549,24.418294592979795,0.7457835821063848,0.7156120862462688,0.9953800476998136,0.98108272434521,168.29849464505017,-0.1881332770368495,1.3998737386633588e+16,444.3332193722936,688.4897434582355,599.999999999934,doublePeak
85077,37.63203274946789,20815.278238028248,1.6717121367320265,29.82354620771934,0.2214840438263837,0.706648221081115,0.5001135699610425,0.6183636272440001,163.80881148209707,1.974767742533675,1.4609264999255614e+16,1559.6399763857105,2070.9822790860194,2400.0000000000023,doublePeak
108028,55.70689250067093,47535.97737369962,2.648234955293316,20.40179571524761,0.2787006408110294,0.4437940881180174,0.4036879817988076,0.2526302495983109,39.06247663943735,-0.5910795967225617,5.017269463735714e+16,6059.140736294453,7486.800945577257,1200.0000000000011,singlePeak
118654,56.52204348161308,9035.558839337466,0.3019067155883066,26.32102752770316,0.8347586161904068,0.4859808059443699,0.1062935277978441,0.9332766117342052,143.4404751268183,-0.6156206924671057,844789176376184.8,97.07465508859848,162.1965715939033,2999.999999999936,singlePeak
87527,86.22509015271578,17126.90096778522,2.575853053346183,12.450012655516206,0.4573417843646147,0.4807693988865631,0.6220511228209509,0.367787683663176,278.05803973777284,0.7514852946435995,9630758704736020.0,1606.5090125303009,2623.441812009769,2400.0000000000023,singlePeak
74550,58.82812242399601,6283.220176686846,1.9568195671778856,95.20040963766807,0.4065809419994702,0.8345660211565592,0.7060753274022864,0.2062219031941935,353.0728202412945,0.20814128490594,5052227858180294.0,599.5441707715034,731.1109449487581,3299.999999999969,doublePeak
32040,80.0,50000.0,0.05,100.0,0.5,0.0,1.0,0.0,360.0,0.0,2.9718071791821904e+16,106.70284246489662,148.646687065638,1200.0000000000011,singlePeak
4039,10.0,500.0,5.0,51.0,1.0,0.5,0.5,1.0,0.0,0.0,620131246771999.5,87.11789564184818,148.70455167820845,2999.999999999936,doublePeak
137958,17.16080040821164,38128.42937611695,2.2051078262380406,79.21753593971866,0.7141839248247706,0.2186721933377329,0.9421789813966972,0.3967471768537645,114.19315831498008,-1.1192200746000345,2.6848002362044484e+16,3399.695156901355,4994.310445670724,599.999999999934,singlePeak
38825,66.37260064747987,20067.47865699076,4.710487904512377,36.76675120325498,0.758802849193827,0.3919207127479357,0.0389913600915832,0.2619692422364943,331.6958087511658,0.1057213240676095,4303960899164551.0,3288.0518604328186,5621.3715857760535,1800.0000000000016,singlePeak
120605,61.80601393501807,15880.97998646064,0.980888845884263,64.67046010477796,0.0316023641421444,0.3984248793861632,0.848833976775488,0.7845548573679928,111.09920894684036,-1.0052386071209192,7049757072072430.0,668.803119433822,926.6929032859324,2400.0000000000023,singlePeak
59014,79.11972068239967,4144.91653352402,3.723403225073001,25.10845396931301,0.8471502654481982,0.0815361377604215,0.7841592664548039,0.7707619647559134,337.00739195281216,-0.041969118063311,1538988676024855.2,593.4601411125573,917.8836303750096,4200.000000000004,singlePeak
65335,62.66953431667907,28635.17069331745,1.2723762821356135,92.64273247409793,0.2600303654211926,0.1125419238366075,0.5580801396898517,0.1082104828477081,24.419703986254472,1.5618468404317063,2.950740389073222e+16,1968.8066087940067,2168.231701165824,1800.0000000000016,singlePeak
35242,80.0,50000.0,5.0,100.0,0.5,0.5,1.0,0.5,180.0,-2.0,2.933358898013375e+16,10560.17019783428,14865.02505218291,1200.0000000000011,singlePeak
18090,45.0,50000.0,0.05,100.0,0.5,0.0,0.5,1.0,360.0,2.0,3.471731594706759e+16,104.1882016679342,148.7880143897789,1200.0000000000011,singlePeak
121385,16.458704131951972,23931.40635634682,0.6479840866977521,57.717523832859605,0.6679119759273833,0.73576727390021,0.2030985553355062,0.3519825165137799,50.72600985177901,1.4571141090125588,2.205410288498805e+16,554.404285558652,923.242837311924,1200.0000000000011,singlePeak
106183,30.82629163949442,9693.362999801451,0.8119896673125641,34.68992544201171,0.4042578043058911,0.4770020206622123,0.7499568415766373,0.2199737439323027,154.46091723425982,-1.496366413172126,5017808467541336.0,341.32017499569355,467.9892226249704,1800.0000000000016,singlePeak
56396,22.96615528335606,3137.7057469594897,0.7730676131826424,82.8016502740062,0.482126200789425,0.9870834195320376,0.3521663326956213,0.7161339333179808,320.58020271352314,1.1950087927680202,1455525516401943.0,89.3293502505879,144.33216924972237,4200.000000000004,doublePeak
93801,79.63051376446799,36610.43018155843,4.689813643754888,71.5100680296523,0.4073748296783661,0.8414561822653983,0.5449433694989079,0.0250822561673572,180.9765897969457,-0.3261838973295661,2.4230540208101668e+16,6732.139401130507,10216.061229257715,1499.9999999999682,singlePeak
86340,46.69740590716872,41366.012006163306,4.607586929159571,21.96950579119977,0.876868980030155,0.2817333544062431,0.4136544350091885,0.6175331842200122,337.6907166461297,-1.2475400154531413,1.4867024708747986e+16,7595.197936613954,11336.81919650953,1200.0000000000011,singlePeak
28111,80.0,25250.0,2.525,2.0,1.0,0.5,1.0,1.0,180.0,0.0,1.5274296874116776e+16,2450.473875138685,3792.5834904185217,1800.0000000000016,singlePeak
29686,80.0,25250.0,5.0,2.0,1.0,1.0,0.0,0.0,360.0,0.0,1.4668782574563492e+16,4332.806461344188,7510.045424529913,1800.0000000000016,singlePeak
126348,79.76099897053687,25504.11644290528,1.0155656188793754,44.309141605607465,0.0773352793002131,0.412100812270938,0.2855789837631787,0.1461591430229349,200.5892076254116,-0.8405654390659465,2.6947899087480868e+16,1037.8233562401335,1539.7200024183935,2100.0000000000355,doublePeak
39270,74.07863426698219,15834.81995021899,1.6550776552603357,10.11827949329716,0.3443729400740289,0.5368653179344184,0.3122640699284782,0.5557111276109877,314.0558561664515,0.418556006374398,2307380022022075.5,1037.9066247746985,1558.9043840305214,2400.0000000000023,singlePeak
106741,69.51094785839304,12194.39321833912,1.2784100461369277,88.2843478037835,0.8045441257275,0.2588802721067226,0.2856243763007348,0.0412829089883941,308.3049793020231,-0.1861679569415715,1905540124873432.8,581.3373200695024,926.8341510384656,2400.0000000000023,singlePeak
133875,8.915289827169515,12805.533484526692,3.326038183722914,24.05824010125929,0.2495341859848691,0.3058968489591965,0.3819674061466773,0.8736621813199943,137.94852410726148,-0.0362855413545419,1535136455122454.5,1477.495375470605,2532.924061540754,599.999999999934,singlePeak
105694,55.67458661251485,42541.20383987992,4.182666396100205,95.29445418432508,0.8541984203657635,0.2439588924055789,0.3910166029187419,0.6843078991092114,58.90704747704692,1.9973174899163133,3.3413674152845864e+16,7001.62975752771,10590.769305632995,1200.0000000000011,singlePeak
61877,52.99497709445693,8670.00355802033,4.762595972049845,40.16613829988014,0.144762156723458,0.1354247130758752,0.000842150035866,0.0591742826181687,80.77831169041593,-0.6081170731380201,8218611250528307.0,1419.8721767008903,2456.236346617754,2400.0000000000023,singlePeak
98939,89.57105123875384,24249.457622875416,2.036931202608048,41.16779996657214,0.8998256744080242,0.8081657171209029,0.420254376535155,0.8385028907696352,185.772223561562,-0.2001404400783339,2.1515125784264948e+16,1768.814682011921,2943.788737362529,1499.9999999999682,doublePeak
103573,25.85038522614325,1830.289028013432,0.6002197216633214,62.913761031411845,0.8905049487643222,0.285746374603461,0.1962956265522758,0.0945302346652174,130.4289716071589,1.315958797263074,769053831486328.5,41.78512429772565,65.39059443490228,3600.000000000003,singlePeak
20767,45.0,50000.0,5.0,51.0,0.5,0.5,0.5,0.0,180.0,0.0,3.489819738875491e+16,12111.303849836528,14872.488958484286,599.999999999934,singlePeak
109831,46.1330918959216,37482.22738451128,4.695039537019351,81.76454667315114,0.3304867681613652,0.8348407658508669,0.0366768415913804,0.34945735822259,318.5059969347352,-1.0952265254376172,9518009411754308.0,6233.152279205726,10462.608104047622,1200.0000000000011,singlePeak
94283,53.53426034526991,32335.03390399412,3.192451245673837,42.7685057158359,0.362693353674468,0.9745880633900996,0.2847911872100304,0.837986355151919,43.0412367226448,0.5209813848530231,4.034943248309906e+16,4176.061120718257,6140.128839042626,1200.0000000000011,singlePeak
134572,39.00133051328494,27030.7046485716,1.2898346286336553,22.623169189283768,0.187580308168514,0.0325794421460576,0.590977265731875,0.1017482575182241,186.0689155160009,-1.6876513208145307,2.4754148482831144e+16,1452.5956569852458,2073.6708046828903,1200.0000000000011,singlePeak
38264,22.42367745232854,47715.540440102886,1.14087009641286,57.531303180875234,0.6688193961149994,0.0618305165359668,0.7698217599131552,0.5099167111678955,27.59755030396425,0.6373204355903872,5.199538206857498e+16,2220.5778869406136,3238.3963419083057,599.999999999934,singlePeak
47707,80.76477772673563,48950.20589877427,1.2784544547635108,43.98125616622094,0.9078362113358556,0.6124889622582843,0.150938739265741,0.6746365604890935,148.67084002984632,0.907843666390733,1.0035560503417086e+16,2187.680427725073,3723.2974905085534,1200.0000000000011,singlePeak
119264,64.14189226704136,19945.77842055526,2.2517344937960866,85.58259248977437,0.0742197157139169,0.5978723638127593,0.8646602446827344,0.6029230044178923,53.71948734802039,-1.2830388006594171,1.7908047582345208e+16,1972.4737009698308,2670.896191859232,1499.9999999999682,singlePeak
105288,18.07396901301926,39268.28114453529,1.9274252564141587,21.132836325894537,0.9491400150738336,0.7727779497067628,0.9215550151377986,0.1543445296624028,213.63758048685625,-1.2697463619367424,3.338002984773016e+16,3028.024248628074,4498.866766906883,599.999999999934,singlePeak
99722,48.557461689924494,15193.793356785762,1.332713939459693,94.56122475065897,0.1137540180922764,0.3932348800373054,0.6708467101291573,0.7737908722118386,325.1724426684717,0.353078541879678,9097167955285902.0,975.5942524032164,1203.9305089834932,1800.0000000000016,doublePeak
78185,82.12377155704893,11340.4745734072,0.7352349874165659,61.3325025336766,0.8882552810852163,0.99536014238048,0.7583396702306201,0.6526833557097315,77.73437679230702,-0.1234372205381224,9951691295203636.0,308.7200832282191,495.9566278440177,2400.0000000000023,singlePeak
112992,76.22492553071204,20803.718446138064,1.940856274251441,26.353992468590267,0.1639966404839453,0.4724636512020217,0.2657074848561097,0.918255344497303,237.16028678462,0.4443166746624549,2.412002816598225e+16,1641.0716149709438,2402.1493895506337,2100.0000000000355,singlePeak
2387,10.0,500.0,2.525,51.0,0.5,1.0,0.5,1.0,360.0,0.0,622853776437661.0,44.00629030443992,75.08953002831282,2999.999999999936,doublePeak
99948,61.354000561234784,3313.9769138934853,0.6775063812801446,51.88441783124665,0.080277200125427,0.0218337030156192,0.1927459192522553,0.206020921116147,57.17824879321855,0.9678835331233556,5194783854683522.0,118.48809644027745,133.53913405838836,5399.999999999938,singlePeak
136138,62.83215635924444,13931.18557999338,3.356674753245361,10.225917824843172,0.3489773240050756,0.1445859402365105,0.6039664002773167,0.5183152962244675,22.80667877092691,0.8057891865117464,1.3350915280164844e+16,2313.2646347739665,2781.31723086506,2400.0000000000023,singlePeak
63252,14.439297939116717,21148.37720236549,0.1516736805087638,31.83063132501709,0.8430064281481712,0.5775897763885643,0.0618769624507017,0.0739624544279957,11.005576789732247,0.8603692608126323,1.3439085106048404e+16,113.00192236139226,190.79920160117973,599.999999999934,singlePeak
93728,48.33684829594684,23337.33525218945,3.406785323153148,7.767283811116498,0.3385354152004257,0.6521158910149853,0.6470828166098963,0.9560950823733324,233.1685871386515,1.1143585045921114,3.028446891304733e+16,3710.2684426741375,4728.990003025087,1800.0000000000016,doublePeak
95479,83.17054504832063,15795.61421801302,4.696684635763017,54.53915120541815,0.0387596596458748,0.683647014676592,0.9947265873903226,0.4165393947532744,224.9431476164344,0.3667210853994196,2.3672115042932308e+16,2790.557729288957,4412.538014540429,1200.000000000001,doublePeak
98026,55.47611579825451,4728.378813518468,1.4800689882165368,49.358390426687286,0.2956495137396882,0.2948027812682391,0.6487679004045095,0.9945852976170642,215.42873065566013,-0.5994204295559986,7061045896957046.0,342.28439817008245,416.082993178686,4800.000000000005,doublePeak
30519,80.0,25250.0,5.0,100.0,0.5,0.5,0.5,0.5,360.0,-2.0,1.5178365428647452e+16,4838.704192378568,7506.682186052196,1800.0000000000016,singlePeak
114681,29.968219369580545,28099.83485255869,4.9682841983276775,34.91394179321225,0.5403835165036083,0.3806943345309932,0.2740802526600072,0.994367665266326,243.63076721160348,-0.4299427820963535,3.0628109957340384e+16,5107.546931478904,8303.94460498559,1200.0000000000011,doublePeak
105117,78.0499856234605,22494.239718718432,4.3568258178391295,16.893295088250756,0.5432745641353328,0.3588262992711137,0.3262221079544288,0.1479911245364493,208.95116129328648,1.2213352016343797,1.9422186138119428e+16,3654.351587750949,5830.183108454387,1800.0000000000016,singlePeak
49622,28.7831319718621,26535.091187847145,2.5904461363932407,57.9264806276805,0.52843636850069,0.22477146384636,0.956128802167251,0.8186529825122474,137.0948184095393,-0.7513451302113698,1.6433839437924282e+16,2955.774725643246,4087.260856638754,1200.0000000000011,doublePeak
101843,16.724940572883177,21872.982400075227,3.7701643863193466,78.56793813105601,0.5534213652598009,0.6039574812333225,0.5081815568668605,0.6148711770885469,263.4714633309688,-1.2895163210307063,2.168578069579657e+16,3015.2406117015594,4895.889520799388,599.999999999934,doublePeak
20054,45.0,50000.0,5.0,2.0,0.0,0.5,0.5,0.0,0.0,-2.0,3.1223012313193824e+16,8577.582243770168,14869.344214676925,899.9999999999675,singlePeak
25631,80.0,500.0,5.0,100.0,0.0,0.0,1.0,0.0,0.0,-2.0,484637854282859.6,85.75189554107025,148.65196457746234,17399.99999999995,doublePeak
28030,80.0,25250.0,2.525,2.0,1.0,0.0,0.5,0.5,0.0,-2.0,1.5696299030745432e+16,2320.587354552879,3792.352742691317,1800.0000000000016,singlePeak
140137,30.00701456838673,19012.086245102564,4.061898783585841,13.104396026945016,0.342051454071081,0.3214924494523159,0.929329857682472,0.0260090582646362,165.13162811703478,0.1297505188153915,1.0882314589260084e+16,2945.108407563884,4592.797746494257,1200.0000000000011,singlePeak
114248,35.90268048687281,7175.969023127392,0.3931919267728795,55.07764993429024,0.1774039120125098,0.0477636365358015,0.1130383255898962,0.4784426186759805,310.0870695017496,-0.6653660476757413,1416590508839952.5,104.7493049314754,167.77265300943893,2400.0000000000023,doublePeak
116108,44.76118663649815,30744.10821675143,4.57521612933262,8.30709803882004,0.3426501871699925,0.316211432529115,0.6237393283710974,0.8633338005684943,185.53102097303605,-1.0316471399725429,2.9789198071892576e+16,6451.427970487663,8364.625313964149,1200.0000000000011,singlePeak
131285,67.66923188812488,24106.184701329952,0.7612553286891522,86.43142481053088,0.6025225779633198,0.3478299429094176,0.3512886061840919,0.6865884796903782,49.70840187175878,0.7802224986165136,2.71547966981658e+16,716.924563987815,1091.3334530358509,1800.0000000000016,singlePeak
79621,35.56234918745227,23410.51918369245,1.6283339424818637,51.22851774912685,0.8551860385067549,0.500555435138137,0.8698618044854399,0.64829166410842,242.853601121818,-1.6261240145532372,2.880952818519368e+16,1692.185053800777,2266.646903661192,1200.0000000000011,doublePeak
33295,80.0,50000.0,2.525,51.0,1.0,0.5,0.5,0.5,0.0,2.0,2.530295514757968e+16,4594.741675339463,7509.435669243237,1200.0000000000011,singlePeak
25934,80.0,500.0,5.0,100.0,1.0,0.0,0.0,0.5,180.0,0.0,213677623117446.0,85.74967011171243,148.6481067683261,29700.0,singlePeak
130991,66.66053646903688,17524.694173326458,4.550441093029098,48.475126657778326,0.5146160761439064,0.9292561782173492,0.7287635659066217,0.4059248815656626,281.71364423053774,-1.4139309941123002,1.1941238539305806e+16,3599.5028463966496,4743.066376578356,2400.0000000000023,singlePeak
127312,47.585595954582274,35352.51127310832,2.402686184696034,24.34640230254477,0.9424362627377804,0.140457834009135,0.9847546670329232,0.1556527534584366,334.4920539832049,-0.2266169429085471,1.6296170147280132e+16,4184.854243183965,5054.723079735903,1200.0000000000011,singlePeak
13189,45.0,25250.0,0.05,100.0,0.0,0.0,0.5,1.0,180.0,0.0,3.328254920917616e+16,59.11623916496149,75.06170125515492,1800.0000000000016,doublePeak
28141,80.0,25250.0,2.525,2.0,1.0,1.0,0.5,0.5,180.0,-2.0,1.4743021092700736e+16,2318.1279496684,3792.327194650406,1800.0000000000016,singlePeak
111903,18.51451673894438,10181.557034803853,0.0736706780684482,31.58612716124108,0.1398345988924108,0.5033883722570605,0.9601074254508288,0.4443153963164065,152.5015815595439,-0.2873161587050581,7236644600800058.0,30.00142555508297,44.60732578196743,1200.0000000000011,singlePeak
132821,59.74679321595087,36755.27395732692,0.3253830222752139,55.999182055806784,0.0730938725225941,0.0260385826550054,0.6306831721152761,0.3814462405741152,310.923453598352,0.3836958092876572,9376762279982258.0,533.5205992387382,711.3418216069592,1200.0000000000011,singlePeak
