,class,redshift,spectroSynFlux_i,spectroSynFlux_z,spectroSynFlux_u,spectroSynFlux_g,u,g,r,i,z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z
26901,QSO,0.904182,6.747233,6.811714,6.880604,6.96629,19.49855,19.36881,19.28176,19.43193,19.47874,1.835893,1.685773,1.723603,1.740708,2.406388
424932,QSO,2.222876,9.314106,11.23603,5.841019,7.668633,21.58502,20.76975,20.65443,20.56184,20.35663,2.135098,1.532863,1.669633,1.13512,2.330046
152190,QSO,1.412808,64.33266,66.39565,36.5214,40.12704,18.92701,18.61827,18.32738,18.16022,18.1226,1.485199,1.313197,1.200613,1.288913,12.68212
191888,QSO,1.013337,3.612895,3.950697,2.395505,2.536639,21.64533,21.50144,21.3685,21.3924,21.1353,1.556377,1.580796,1.48771,1.090598,1.77879
892922,GALAXY,0.6740049,3.746419,6.304253,0.07649299,0.3369587,23.24887,23.58499,21.15474,19.90096,19.30445,1.087209,2.970009,7.357772,2.534292,3.700171
1186049,GALAXY,0.2054942,52.19049,68.43539,5.312805,12.06928,19.35946,18.07539,17.16236,16.68868,16.3746,5.685317,7.420851,6.605291,6.045968,5.454988
749186,STAR,-0.0001553457,1008.107,899.5815,684.7935,1106.046,16.11365,14.84325,14.74624,14.77906,14.8387,1.871327,1.668265,1.534819,1.50177,1.339013
469625,STAR,9.043571e-05,113.9288,115.4211,45.70731,79.21419,18.58253,17.76092,17.51075,17.68068,17.38359,1.674133,1.63117,1.213371,1.402332,1.556989
1033859,GALAXY,0.1271031,51.11592,61.89157,8.579021,18.09842,19.69267,18.30972,17.69567,17.30534,17.09472,4.742943,4.422353,3.927292,3.813948,3.677212
939668,GALAXY,0.2712455,28.28305,37.99788,0.9655058,4.332099,22.67159,20.43047,19.08664,18.57727,18.29172,27.91958,2.393191,2.673583,2.406982,2.913071
120921,QSO,1.857744,5.088863,5.285815,2.635841,3.023881,21.4064,21.41882,21.10508,20.86562,20.79783,2.648957,1.348696,1.559527,1.154484,18.01565
188015,QSO,0.6421098,2.430134,3.964037,0.3371531,0.6414245,23.65861,22.97543,22.60265,21.42222,21.13362,0.02281892,2.970408,1.202419,1.569724,1.293142
1032062,GALAXY,0.6720892,6.240911,9.90293,-0.03902555,0.3088843,24.8901,22.61996,20.98994,19.77691,19.47121,0.256624,2.969493,2.969777,2.246496,1.133803
114992,QSO,0.690863,49.07271,52.61549,52.99967,56.58517,18.42995,18.16082,18.25987,18.26854,18.25277,1.809094,1.484919,1.174279,1.353221,1.630596
1228734,GALAXY,0.5057896,9.561543,15.14555,0.149467,0.9064254,23.51996,22.06881,20.56265,19.6166,19.11147,2.969621,1.877786,2.382809,2.59292,1.638662
800704,STAR,0.000143975,51.27327,52.1475,20.28817,36.516,19.55503,18.64346,18.34726,18.23288,18.18849,1.036402,1.089499,1.0218,0.9915658,0.9453869
406051,QSO,1.43946,1.989705,1.732457,1.859407,1.035257,21.95174,21.77145,21.60871,21.59991,21.55958,1.760697,1.963398,1.863383,1.442936,1.798144
1169325,GALAXY,0.1157484,97.26647,122.5841,6.908597,27.30928,20.55388,18.59484,17.66727,17.27431,16.97686,2.449539,2.092325,1.965874,1.965428,1.818915
68547,QSO,0.7589494,17.70457,21.54092,15.29839,18.51843,19.63984,19.34269,19.3263,19.33748,19.19299,1.124022,1.110543,0.8845432,0.8952623,1.256104
1227492,GALAXY,0.1584391,88.15363,113.9328,5.484546,19.10389,20.53687,18.55765,17.34667,16.89017,16.51012,5.113071,4.363919,4.012956,3.895918,3.627577
132756,QSO,1.749436,2.039585,2.007153,1.66721,1.843964,22.19974,21.80022,21.58182,21.49715,22.27704,1.800363,1.334296,1.461257,1.454216,1.008677
41079,QSO,2.859873,20.55564,25.10968,7.641173,14.90114,21.24011,19.48107,19.30513,19.20756,19.11607,1.609555,1.490749,1.364033,1.198421,1.224983
363160,QSO,0.1981121,65.23132,64.23941,13.84912,18.91926,19.33633,18.34227,17.56409,17.17577,17.00605,4.041632,4.522953,4.283977,3.971569,3.961721
1236137,GALAXY,0.1114195,66.05066,86.47115,4.953912,17.61761,18.11813,16.7243,15.80088,15.38278,15.04517,106.739,9.983408,10.16526,10.29792,54.72688
822445,STAR,-0.0004087943,28.74294,31.25101,6.180659,16.1986,20.90606,19.58427,19.05446,18.88854,18.76766,1.013848,1.098418,0.8216667,0.839107,0.950388
1082289,GALAXY,0.565683,6.791315,10.33946,0.1653692,0.6773352,26.19387,22.7945,20.75595,19.6622,19.1435,2.969882,1.132084,2.335968,1.983696,1.716904
996231,GALAXY,0.1373889,100.8104,129.5122,11.91127,28.49318,19.38573,18.00309,17.23427,16.77252,16.4651,7.862648,3.462654,3.231257,3.070654,2.981221
1256227,GALAXY,0.2890593,2.182298,2.755833,0.7264858,1.171756,23.34519,22.4439,22.05265,21.8166,22.11253,1.068227,1.999009,1.619123,1.93302,0.8558399
544517,STAR,-3.046342e-05,256.2328,257.0498,110.8254,175.422,17.83335,16.8941,16.63384,16.50928,16.51245,1.530828,1.429673,1.208963,1.258161,1.306409
797311,STAR,-8.429004e-06,70.69215,69.80616,16.67167,38.54604,19.8043,18.46283,18.02239,17.85782,17.82731,1.549967,1.394873,1.307369,1.262951,1.224766
866944,STAR,-0.0006629496,156.7138,212.1142,1.1214,21.48469,21.79402,19.17867,17.7004,17.00124,16.60326,1.08059,1.095411,0.9007965,0.807636,1.004826
347689,QSO,1.305206,7.749264,9.052449,1.026567,2.057088,21.94618,22.06825,21.08743,20.87198,20.45295,1.290039,1.121823,0.9790754,1.035043,3.135605
567535,STAR,-7.789682e-05,206.0878,267.1728,5.086222,39.51734,21.14069,18.39799,17.17343,16.69327,16.4339,1.952224,1.42937,1.280223,1.174613,1.135408
915203,GALAXY,0.0666347,145.8299,189.1847,8.534767,40.53237,19.61358,17.75981,16.87209,16.45857,16.1266,5.690987,3.011101,2.959516,2.883636,2.842919
605659,STAR,-0.0002153161,4.981494,4.725029,2.645949,4.599101,21.86208,20.8414,20.49289,20.42833,20.16129,2.098124,1.356993,1.169559,1.051844,1.320994
339720,QSO,1.973469,4.020553,4.474207,3.425759,3.347696,21.37429,20.91164,20.76948,20.7624,20.66652,1.690842,1.201686,0.9848818,1.417517,0.7738962
772747,STAR,-0.0001643627,4.168481,4.230504,1.744287,3.232457,22.28445,21.20054,21.14767,21.08752,20.4389,11.30753,1.380385,1.178893,1.402967,0.9737059
1208426,GALAXY,0.550109,9.890734,16.1837,-0.09308332,0.64456,25.92796,21.99771,20.12094,19.0769,18.39458,2.970359,1.709187,4.087596,2.360445,2.865561
448254,STAR,1.2955e-05,1081.756,1198.262,23.79406,289.6036,18.79941,16.31892,15.33016,14.99589,14.83867,1.504625,1.332494,1.123191,1.118104,1.157638
694936,STAR,7.084791e-05,23.07712,34.71415,0.1156815,3.062685,23.18484,21.02937,19.70027,18.96587,18.50055,4.584289,1.557259,1.211823,1.260177,1.356982
258153,QSO,2.500566,4.546821,6.381835,5.553527,5.724316,21.16382,20.37661,20.11512,20.08325,19.73256,1.610356,1.369417,1.069276,1.016005,1.331149
824252,STAR,-0.001021254,5.127852,5.454223,1.103186,2.874242,23.45747,21.15338,20.60345,20.50575,20.53059,0.7860059,1.27972,1.262858,1.014762,2.747146
1177424,GALAXY,0.3032488,21.86697,32.33037,0.5721386,2.585464,26.83786,20.36489,18.77499,18.13426,17.68773,11.30675,3.4089,3.182485,3.246547,5.41427
56861,QSO,2.787183,4.076555,5.004005,0.8361037,2.177023,23.41823,21.31469,21.21256,21.18565,21.00716,7.359527,1.864337,1.347976,1.612158,1.645714
752961,STAR,-6.253536e-05,588.1145,1099.36,0.1094254,35.14725,21.19359,18.63803,16.97651,15.57421,14.85631,1.276906,1.222386,1.09209,1.079525,1.057705
801891,STAR,-4.593038e-05,117.7129,125.2276,50.33253,82.01742,18.61832,17.67311,17.40179,17.31485,17.32312,1.443878,1.225103,1.234995,1.110513,1.109946
1010857,GALAXY,0.03726963,524.3109,753.0262,28.14632,123.2697,17.5444,15.58764,14.62993,14.16292,13.75164,14.7515,11.7851,10.59437,9.834504,8.735838
1091311,GALAXY,0.06691787,54.85491,61.59106,8.507496,21.82127,18.73592,17.52645,16.92521,16.54903,16.33708,5.815099,6.101071,6.342847,6.16384,6.186379
506132,STAR,-6.462712e-05,60.2228,155.9425,0.1479285,1.326878,26.09178,21.41697,19.92631,17.98662,16.9654,2.969796,1.386568,1.603683,1.549497,1.667894
992696,GALAXY,0.08821169,137.135,169.4051,10.37177,41.68339,19.23832,17.29519,16.34064,15.93229,15.58028,8.244474,6.831964,6.47462,6.672638,6.571448
1074573,GALAXY,0.3965937,5.420097,7.728934,0.1453174,0.7013533,23.41897,22.40528,21.00504,20.2048,19.96037,11.30367,1.741719,2.379498,166.5382,1.643795
838907,STAR,-0.0002332181,700.9399,728.2504,78.45369,306.0723,18.00086,16.28237,15.61639,15.40228,15.26399,1.635949,1.63108,1.539377,1.577817,1.334752
1180416,GALAXY,0.6185916,5.715664,9.849326,-0.05757717,0.2836372,23.35141,22.49401,20.85602,19.60423,19.00467,27.91973,2.969801,2.500304,4.31855,2.946553
91621,QSO,1.725263,4.585538,4.827402,3.749267,4.016045,21.56083,21.31706,21.3488,21.26641,21.21206,7.356491,1.938316,1.422242,1.720365,4.465661
216422,QSO,2.640357,3.816234,4.424877,1.615756,3.233393,22.63899,20.87871,20.81815,20.70849,20.38275,2.970312,1.875277,1.613672,1.604224,5.953482
974434,GALAXY,0.4713187,12.86112,20.97009,0.1040844,0.8835162,23.35488,21.35231,19.79011,18.94189,18.64731,2.970887,3.44551,3.071231,3.29626,2.241129
294343,QSO,1.825334,26.79201,23.21798,21.2463,23.99491,19.38866,19.33208,19.20074,18.86759,19.82453,1.315947,1.293576,1.235758,4.800673,2.839396
354817,QSO,1.911765,3.369326,4.21875,1.817069,2.122137,22.41951,22.26497,21.8551,21.70334,21.42782,2.710285,1.888682,1.392297,1.411817,0.9425495
1306528,GALAXY,0.7730687,1.718459,2.645894,0.1698498,0.3889773,22.91365,22.52554,22.22269,21.73681,22.31149,18.02284,2.97096,2.149467,1.397083,0.7399955
457964,STAR,-1.831038e-05,44.18912,84.42875,-0.333036,2.118464,23.94023,21.51315,19.37159,18.444,17.55557,0.09692204,1.068066,0.9253255,1.039805,1.139076
887832,GALAXY,0.4271373,11.10647,17.03889,0.7047899,1.790436,24.3545,22.19119,20.47896,19.6489,19.21063,2.969786,1.608163,1.697974,3.333372,2.411514
1071509,GALAXY,0.7805884,3.535091,6.111191,0.3289529,0.5600108,22.9788,22.92042,21.69748,20.6904,19.9444,2.969346,1.045992,2.526834,1.624119,2.10221
1278333,GALAXY,0.5781453,10.25512,14.94468,0.2786268,1.159941,23.90981,22.03557,20.48164,19.52238,19.07824,0.773914,2.289525,3.298401,2.096147,4.383082
354115,QSO,1.69174,7.134107,6.451252,5.227163,6.369058,20.3096,20.17564,20.17831,19.94445,19.90404,1.396973,1.305694,1.198056,1.196581,1.278677
735853,STAR,-0.0001931633,3.370299,3.150048,0.998571,2.156071,23.68345,21.83748,21.62655,21.40122,21.48116,0.9744868,1.30997,1.042536,2.264434,0.6876404
282353,QSO,0.7051139,3.002313,3.727397,1.396885,2.412876,21.53303,20.92731,20.87111,20.68244,20.42549,1.493327,1.199961,1.21321,0.9913864,1.855689
262068,QSO,1.702724,11.07422,11.71216,4.879568,6.737892,21.10556,20.7729,20.67585,20.25921,20.39828,1.671263,1.186007,0.8283926,0.8801196,1.21829
1198012,GALAXY,0.5293068,5.227468,8.423707,-0.05915572,0.4186949,25.65076,21.93747,20.46642,19.48189,18.90886,2.970824,2.970556,3.930333,6.854007,7.196944
896994,GALAXY,0.782975,6.586822,14.21761,-0.01564784,0.1749401,22.4904,22.4725,20.67398,19.32485,18.4889,1.00593,2.268587,2.969553,4.361106,3.616721
179447,QSO,2.266933,11.11628,13.59415,6.341737,9.587873,20.34218,19.85474,19.81804,19.7578,19.62248,1.897738,2.080108,1.525425,1.492102,4.106594
817339,STAR,4.541587e-05,44.19704,68.98209,1.472497,5.355192,22.63836,20.82844,19.37644,18.43574,17.92296,4.584694,1.573008,1.394208,1.290941,1.401048
845324,STAR,-0.0001918809,6.843648,9.866987,0.3203582,0.9156716,21.47301,21.14868,19.97505,19.23057,18.77824,11.30884,2.969931,4.909279,7.732773,9.342036
977609,GALAXY,0.30293,15.59075,21.78107,0.2510084,1.827591,22.20207,21.37465,19.80417,19.20254,18.76899,2.329999,3.871602,1.996994,2.215952,1.743809
822695,STAR,2.067041e-05,221.9476,254.661,23.80648,88.74281,19.28509,17.56385,16.86072,16.58143,16.43298,1.309216,1.240003,1.149737,1.147501,1.061442
995225,GALAXY,0.07082915,40.84062,43.68051,8.60345,23.80925,19.13562,18.11888,17.77324,17.48504,17.44567,4.266749,3.807004,3.896233,3.868316,3.637301
466055,STAR,0.000575561,9.417728,9.738378,2.978664,6.872172,21.73282,20.55416,20.28955,20.26155,19.98733,2.031872,1.754711,1.6646,1.620741,2.386412
1076066,GALAXY,0.4506123,17.30816,26.31801,0.2026174,1.408013,22.56667,21.40739,19.56465,18.78778,18.32733,0.4771572,2.487133,3.732391,3.9693,3.519355
412112,QSO,3.211186,7.669596,7.603909,1.691974,4.535931,23.57122,21.19164,20.88616,20.88778,21.02098,0.7763669,1.476407,1.249115,0.9812251,2.923255
1018119,GALAXY,0.5427878,9.296347,13.93315,0.447659,1.041969,22.90697,21.96357,20.56347,19.60738,19.28933,0.9098538,2.969696,2.929694,2.807039,2.873674
64184,QSO,3.816192,7.56145,7.827086,0.2169835,1.646924,22.91435,22.35288,20.80736,20.80159,20.21172,2.970924,2.032849,1.923864,4.122674,3.64083
1215738,GALAXY,0.08348733,96.95284,128.5221,7.707567,26.02615,20.12969,18.18259,17.24689,16.81751,16.49554,3.860645,3.232048,3.11649,3.087197,3.035194
961857,GALAXY,0.1915272,16.96919,23.31914,1.404974,3.755983,22.24469,20.72317,19.55612,19.10602,18.69179,1.175838,1.888383,1.892805,2.027891,5.262315
374446,QSO,1.901954,3.999076,4.041042,2.854172,2.681595,20.71189,20.79277,20.92667,20.57104,20.34865,3.574718,1.751951,1.768967,1.428283,2.052282
445672,STAR,0.00018626,5.793158,5.254039,8.523086,9.645631,19.99271,19.96167,20.30803,20.62299,20.71493,1.524286,1.246611,1.123613,0.9929345,3.819506
666401,STAR,-9.469606e-05,34.7398,40.24995,2.109611,12.69397,21.50016,19.67875,18.90739,18.58862,18.42563,1.450918,1.227035,1.211723,1.187993,1.278504
1100300,GALAXY,0.7839363,3.345283,5.966043,0.03651084,0.4486541,23.75582,22.50113,21.68361,20.63766,19.93359,0.3354717,1.750262,1.72003,1.944918,11.30923
915988,GALAXY,0.3602092,4.747625,5.856107,0.09103188,0.6629894,25.43098,23.4331,20.94625,20.57442,19.79366,0.2490699,2.97022,1.648896,2.14608,2.754699
257284,QSO,0.2325358,57.03202,53.79883,45.55317,41.36612,18.57227,18.41043,18.25392,18.08144,18.09109,1.398358,1.366704,1.525012,1.439346,1.575776
412310,QSO,0.6058022,6.945786,8.4502,3.065187,3.847978,20.90228,20.69073,20.55035,20.18035,20.01385,1.96644,1.664075,1.547486,1.632891,1.491085
640498,STAR,0.0003088279,6.82974,7.377679,4.624085,6.02651,20.91783,20.44162,20.30389,20.31046,20.33825,1.449779,1.195701,1.158427,0.9159895,2.383633
1236043,GALAXY,0.3346932,17.01449,25.76202,0.1095318,1.318052,22.43797,21.4309,19.60931,18.90969,18.4456,1.880656,3.148395,2.666416,2.548629,2.060691
664834,STAR,-0.0002622812,85.21957,92.72997,16.72157,41.04924,19.6402,18.41046,17.89473,17.68653,17.57607,1.82964,1.964212,1.670079,1.609872,1.373154
868213,STAR,-0.0003953149,10.9677,12.85539,0.7639145,3.96371,23.56628,21.02478,20.24502,20.05434,20.06277,2.969987,1.066885,1.160022,1.318596,1.297439
995677,GALAXY,0.07624399,167.8258,231.8892,11.13661,40.33714,19.34904,17.47175,16.47198,15.97359,15.58199,5.048385,5.164377,4.794897,4.951766,4.205017
425666,QSO,3.323786,2.69992,2.412115,0.1261868,1.838595,24.86237,21.75289,21.32513,21.56599,21.12888,4.584555,1.525234,1.241889,1.305451,1.891605
1238574,GALAXY,0.3503352,11.88601,17.78572,0.1235953,1.114168,25.67722,21.34456,19.60367,18.97338,18.61455,0.7103719,2.96995,2.995728,2.941695,2.970903
72320,QSO,2.239585,4.14789,6.295955,1.773241,2.604293,22.44717,21.94889,21.54467,21.53508,21.05975,1.372895,1.797415,0.8625673,0.8996981,0.854664
821962,STAR,-0.000155786,9.951159,18.60872,0.1307591,0.7881417,25.28323,22.05098,20.76684,19.63568,19.0568,2.970173,1.289601,68.32605,2.159805,3.546541
740472,STAR,-0.0004375077,201.3913,199.2737,83.27429,144.8953,17.97459,17.07282,16.80874,16.71766,16.7051,1.326059,1.374976,1.253316,1.172885,1.106275
1212110,GALAXY,0.2775798,45.34268,57.96817,1.4954,6.15658,20.90193,19.23843,17.71629,17.16203,16.79881,27.92438,8.396421,6.521821,6.734333,5.725009
489654,STAR,-0.0002260023,87.88581,82.28848,44.57367,64.13949,18.81052,17.90648,17.59644,17.49053,17.45725,1.56815,1.4781,1.298305,1.252576,8.9239
1007092,GALAXY,0.4566814,8.590559,13.15194,0.05879249,0.7457968,23.40732,21.98529,20.33615,19.50989,18.8955,7.3578,2.969459,2.968276,3.517593,4.077549
1178373,GALAXY,0.03540673,82.92213,98.74348,10.92471,29.91721,19.67414,18.14234,17.39232,17.03931,16.79872,7.250666,3.196031,3.216875,3.161672,2.893036
533480,STAR,-0.0009728818,6.565025,8.035349,0.3554864,2.089977,24.84534,22.93052,21.64231,20.46305,21.3769,2.970277,0.9311225,1.388424,3.274105,0.9385769
1073123,GALAXY,0.4402846,15.23348,23.95758,0.0002383836,1.19652,24.43957,21.23376,19.57128,18.73836,18.34768,2.970024,2.969729,3.808544,4.255386,2.568955
49139,QSO,1.030363,8.342193,9.463467,2.754749,3.813507,23.38769,22.42401,21.60042,21.39074,20.60548,2.970288,2.970294,1.326969,1.834314,1.01668
980745,GALAXY,0.6428733,10.02727,15.48735,0.7646576,1.50762,22.0899,21.59652,20.56922,19.63086,19.31573,2.969935,11.30538,3.595874,2.973153,1.643451
1272872,GALAXY,0.4231552,12.01009,18.79406,0.1187421,0.7794756,23.03145,20.86453,18.95378,18.27886,17.86439,18.01187,3.644549,4.401479,4.143964,5.169083
1298097,GALAXY,0.5093794,4.906768,7.995598,-0.03028025,0.3486936,24.88045,22.90185,21.5442,20.54732,20.34689,2.970116,1.072618,1.309611,5.547113,1.786005
1202227,GALAXY,0.3169944,31.22585,41.90889,14.45893,18.65944,19.19144,18.97773,18.63345,18.52547,18.0707,1.85441,2.026957,2.090297,11.1096,1.97334
936458,GALAXY,0.1019037,64.00857,81.11253,6.345603,17.83688,19.70584,18.20844,17.46067,17.00974,16.70549,4.695322,5.823401,4.776744,4.877155,4.6432
902547,GALAXY,0.13122,64.59783,88.15769,7.32786,17.18065,19.03748,17.63871,16.83216,16.46139,16.16181,7.284137,7.395736,6.843826,6.637621,6.566962
445247,STAR,0.0005401934,46.556,48.84826,12.66578,25.50757,20.11123,19.01596,18.52884,18.34351,18.26549,2.452926,1.355747,1.222922,1.183819,1.441545
323279,QSO,2.741956,2.188233,2.362157,2.014563,2.63764,21.64402,21.0954,20.96666,21.22797,20.97399,2.750677,1.766828,1.604046,1.334622,2.870457
399839,QSO,0.7836132,25.9779,31.41188,16.30417,21.18602,20.52924,19.9335,19.66743,19.48151,19.29364,1.068035,1.179929,1.066233,1.090963,1.066723
751184,STAR,-0.0003875724,4.554766,8.328885,0.08342343,0.3214196,23.88328,23.31497,21.86008,20.66157,20.02083,2.970742,2.97086,1.14558,4.062117,106.7356
549444,STAR,0.0002104854,41.03063,42.96984,8.02331,21.86226,20.40722,19.11934,18.62889,18.42648,18.3802,1.598858,1.649429,1.601827,1.53677,1.350035
686392,STAR,-0.0001335188,9.157571,38.30125,-0.7969867,0.2964233,25.91909,24.0438,22.40942,19.83117,18.30749,4.584741,2.970061,1.121818,1.021545,0.9226065
767511,STAR,-0.0006128041,25.2671,27.73916,6.999506,14.26065,20.65968,19.52926,18.91792,18.91228,18.82951,3.595945,1.323384,1.245985,1.33843,1.744218
320351,QSO,1.147694,2.448826,1.946765,1.04862,1.557949,20.92069,20.86943,20.59194,20.52746,20.59162,2.192475,1.745013,1.760359,2.404694,5.329223
597596,STAR,-6.634188e-05,98.91493,108.6983,2.962431,31.18898,21.00048,18.73274,17.807,17.50741,17.35034,1.386063,1.358229,1.172632,1.086331,1.189879
771766,STAR,-0.0002650371,277.0914,281.1266,59.12007,152.1989,18.22536,16.99136,16.55832,16.40477,16.335,1.224664,1.14329,0.960878,0.9991332,0.9835466
288775,QSO,1.548868,5.590777,5.520886,3.040549,3.791127,21.39817,20.99183,20.79127,20.55741,20.34191,1.504369,1.310652,1.294544,1.137948,0.9618075
1129557,GALAXY,0.594353,7.831563,11.62721,-0.1305545,0.4848733,22.80506,22.42087,20.70487,19.47956,19.04793,1.285841,1.545834,3.409981,2.542096,2.51638
315429,QSO,1.045249,5.056366,6.989621,3.060141,3.276034,21.91441,21.46732,21.00594,21.07356,20.67679,3.436355,1.156864,1.347026,1.258064,1.455913
1046684,GALAXY,0.285125,34.34995,48.32936,1.239223,4.849736,21.99531,19.98249,18.46082,17.89994,17.5554,27.91875,2.888279,3.18961,3.106231,15.85695
974071,GALAXY,0.396387,11.36525,16.03009,0.1648058,1.212532,23.32758,21.07558,19.33431,18.62526,18.2383,2.969851,2.970055,4.959302,4.778778,6.398766
6336,QSO,1.724423,5.326229,4.63705,3.301502,3.864004,20.37317,20.28789,20.35057,19.96783,20.19766,1.642142,1.57831,1.653605,1.345806,2.696684
482009,STAR,-0.0002695974,77.20084,83.25011,21.37129,44.58782,19.23184,18.2799,17.9475,17.8168,17.79949,1.707113,1.55419,1.370353,1.394591,1.433816
304316,QSO,0.448987,3.920501,6.547356,0.3477713,0.3134261,23.33836,22.91646,21.33447,20.30313,19.63321,0.3971135,2.970142,2.368532,1.823477,1.824547
14177,QSO,3.630817,5.132348,5.426346,0.8725397,1.877181,23.2919,21.88964,21.1423,20.96284,20.75643,2.970366,1.261792,1.236212,1.265609,1.443524
767825,STAR,2.411743e-06,9.736333,16.53381,0.1401702,0.9702473,23.13003,22.05123,20.74784,19.8845,19.31161,1.429475,1.930577,2.33011,1.88245,4.358565
486622,STAR,-0.0007873941,168.5482,179.2012,30.51011,73.89838,19.17053,17.86554,17.27782,16.99873,16.86575,11.25464,1.257188,0.9894019,0.9976261,1.108697
1053839,GALAXY,0.1890086,26.03221,36.04556,1.614897,5.180234,22.3982,20.26456,18.96731,18.46713,18.11887,1.630342,2.322706,2.202212,2.213593,2.22629
394127,QSO,1.34343,8.266736,8.590296,6.160082,6.571602,20.64964,20.71788,20.38143,20.32698,20.38232,1.360999,1.300211,1.069318,0.9109343,2.649264
1214781,GALAXY,0.4958231,6.215966,10.16577,0.08694289,0.565652,23.51733,21.87597,20.38629,19.6061,18.96806,18.01981,43.76844,3.361843,4.540728,2.634582
155905,QSO,0.9126526,4.597197,6.354322,2.781771,3.08869,21.24839,20.75206,20.53472,20.53317,20.41869,1.139667,1.262086,0.9959076,1.233544,1.363121
682414,STAR,-0.0007057938,4.641192,4.450352,1.129021,3.350913,21.88185,21.05727,20.72636,20.57784,20.71074,1.560835,1.420953,0.9566118,0.7810207,1.033865
514350,STAR,-0.0002621223,95.17349,100.4227,23.81882,52.16112,19.32516,18.20246,17.73443,17.58893,17.48072,1.555953,1.62416,1.444072,1.419603,1.285116
201040,QSO,1.221996,5.329576,6.184851,1.608205,2.486679,21.47874,21.32719,20.66012,20.39544,20.17205,1.973769,1.377125,1.495402,1.469443,1.283648
